raw_database_id,pokedexNumber,cardName,status,createdAt,imageUrl,rarity,type,series,possessions,cardNumber,isLegacy,language,price
kotW679eK5F2MDMoJ2rs,1007,코라이돈 ex,보유중,,https://mtg-kr.com/cardimage/poketcgSV1S-103.png,SAR,,sv1S -「스칼렛 ex」,,SV1S-103,TRUE,,0
kqxdlu4o53kVjuM12aft,,흑마 버드렉스 Vmax,보유중,,https://mtg-kr.com/cardimage/poketcgS8b-281.png,UR,,s8b -「VMAX 클라이맥스」,,S8b-281,TRUE,,0
krFkrZ6jGeiAjJiD0zJY,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV5a-088.png,SR,,sv5a -「크림슨헤이즈」,,SV5a-088,TRUE,,0
krIiWQUyyVEJHNQ06680,,히스이 가디,보유중,,https://mtg-kr.com/cardimage/poketcgSV5a-075.png,AR,포켓몬,sv5a -「크림슨헤이즈」,,SV5a-075,TRUE,,0
kx56jl5J2VaPW7ITuWeS,,,미보유,,https://mtg-kr.com/cardimage/poketcgSM8b-161.png,S,,sm8b -「울트라샤이니」,,SM8b-161,TRUE,,0
kySrZyaYGshwjTq5aj8o,,수리둥보,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_156.png,AR,포켓몬,sv11W -「화이트플레어」,,SV11W-156,TRUE,,0
kzqAECrsxxSLywMIHxlM,700,님피아 ex,보유중,,https://mtg-kr.com/cardimage/poketcgSV8a-212.png,SAR,,sv8a -「테라스탈 페스타 ex」,,SV8a-212,TRUE,,0
l0JNv01sRsqJd76D0H14,,,보유중,,https://mtg-kr.com/cardimage/poketcgSV10-117.png,SR,,sv10 -「로켓단의 영광」,,SV10-117,TRUE,,0
l1cFYpfBwTiM81LZGmcA,,,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_106.png,AR,포켓몬,sv11W -「화이트플레어」,,SV11W-106,TRUE,,0
l27UUmeRX7QL8CxTzAmm,,,미보유,,https://mtg-kr.com/cardimage/poketcgS11-122.png,HR,,s11 -「로스트어비스」,,S11-122,TRUE,,0
l3HNwpoi2qvOqSG0tHlJ,,카시오페아,미보유,,https://mtg-kr.com/cardimage/poketcgSV6a-091.png,SAR,,sv6a -「나이트원더러」,,SV6a-091,TRUE,,0
l4Skkkl24OLRtiFccip3,,가라르의 동료들,미보유,,https://mtg-kr.com/cardimage/poketcgS8b-255.png,SR,서포트,s8b -「VMAX 클라이맥스」,,S8b-255,TRUE,,0
l8hQ7hZKW0uBOS8R1vqT,,,,,https://mtg-kr.com/cardimage/poketcgS5I-072.png,SR,포켓몬,s5I -「일격마스터」,,S5I-072,,,0
lCJ7oC9DjhEy0coWnBlD,,,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_125.png,AR,포켓몬,sv11B -「블랙볼트」,,SV11B-125,TRUE,,0
lCL7YEuBtcHQ2druUDYn,,메가루카리오 ex,보유중,,https://mtg-kr.com/cardimage/poketcgM1L-088.png,SAR,포켓몬,m1L -「메가 브레이브」,,M1L-088,TRUE,한국,0
lDCmUMquLJ0DT7jbJw0X,,,보유중,,https://mtg-kr.com/cardimage/poketcgS9-115.png,SR,,s9 -「스타버스」,,S9-115,TRUE,,0
lIuJCNZtRBufZHijNCW1,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV3a-077.png,SR,,sv3a -「레이징서프」,,SV3a-077,TRUE,,0
lNDrZOsXWBmqtNbNrUmy,,두랄루돈 Vmax,미보유,,https://mtg-kr.com/cardimage/poketcgS8b-253.png,CSR,포켓몬,s8b -「VMAX 클라이맥스」,,S8b-253,TRUE,,0
lO5CJKm1lDWj1HA1ooQl,65,후딘 ex,보유중,,https://mtg-kr.com/cardimage/poketcgSV2a-203.png,SAR,포켓몬,sv2a -「포켓몬 카드 151」,,SV2a-203,,한국,0
lOd8aRhREWcEz3fAXI65,,,보유중,,https://mtg-kr.com/cardimage/poketcgSV10-118.png,SR,,sv10 -「로켓단의 영광」,,SV10-118,TRUE,,0
lOd9Rdwzsw1MSsil2W8J,,유가나바 피카츄,보유중,,,PROMO,포켓몬,PROMO,,,TRUE,한국,0
lS2wDvEvDe4j31uzzxSq,,,미보유,,https://mtg-kr.com/cardimage/poketcgSM8b-189.png,S,,sm8b -「울트라샤이니」,,SM8b-189,TRUE,,0
lWWnKMpPM98lMfLKQDiB,,쥬피썬더 V,보유중,,https://mtg-kr.com/cardimage/poketcgS6a-079.png,SR,포켓몬,s6a -「이브이 히어로즈」,,S6a-079,,,0
lWqLcQaHaMU8EWjdxHjy,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV4K-087.png,SR,,sv4K -「고대의 포효」,,SV4K-087,TRUE,,0
lYMH7jvkAQMp4wMipxlE,,주희,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_166.png,SR,,sv11W -「화이트플레어」,,SV11W-166,TRUE,,0
lgtkiMxKW92eDVSxSvYk,,사마자르,보유중,,https://mtg-kr.com/cardimage/poketcgS9a-071.png,CHR,포켓몬,s9a -「배틀리전」,,S9a-071,TRUE,,0
lj2PmnxykhSpnNI5wIpC,,,미보유,,https://mtg-kr.com/cardimage/poketcgSM8b-197.png,S,,sm8b -「울트라샤이니」,,SM8b-197,TRUE,,0
lkF5B1zKbqtnGRQQeWww,,,미보유,,https://mtg-kr.com/cardimage/poketcgS11a-080.png,SR,,s11a -「백열의 아르카나」,,S11a-080,TRUE,,0
lka5iLYLY3d8gzoarfWi,,,미보유,,,SR,포켓몬,sm6b -「챔피언로드」,,SM6b-054,,,0
lnxCVGyEuGUtiK7f6YKR,,로켓단의 비주기,보유중,,https://mtg-kr.com/cardimage/poketcgSV10-128.png,SAR,포켓몬,sv10 -「로켓단의 영광」,,SV10-128,TRUE,,0
lnyWzq6YBRJ1dVcip0TL,,마릴,보유중,,https://mtg-kr.com/cardimage/poketcgMC-748.png,없음,,MC - MEGA「스타트 덱 100 배틀컬렉션」,,MC-748,TRUE,,0
lr4XNAZjsuQWVFDtfwxa,,릴리에의 에리본,보유중,,https://mtg-kr.com/cardimage/poketcgSV9-105.png,AR,포켓몬,sv9 -「배틀파트너즈」,,SV9-105,TRUE,,0
lsA94MFCIq9sSTAuAJCy,,모르페코 V-UNION_3,미보유,,https://k-tcgpanda.com/cardimg/S/S8b/%EB%AA%A8%EB%A5%B4%ED%8E%98%EC%BD%94%20V-UNION_S8b_226_KOR.jpg,CSR,포켓몬,s8b -「VMAX 클라이맥스」,,S8b-228,TRUE,한국,0
m61QAlYgO70SlfrprNnT,,엘레이드 V,보유중,,https://mtg-kr.com/cardimage/poketcgS10a-089.png,CSR,포켓몬,s10a -「다크판타스마」,,S10a-089,,한국,0
mAR3CsuXgnkck0MyO3yS,,이상해꽃 ex,보유중,,https://mtg-kr.com/cardimage/poketcgSV2a-184.png,SR,포켓몬,sv2a -「포켓몬 카드 151」,,SV2a-184,TRUE,,0
mBIQxf4MY7l46G1KEW6K,,,미보유,,https://mtg-kr.com/cardimage/poketcgS9a-089.png,HR,,s9a -「배틀리전」,,S9a-089,TRUE,,0
mCFOARmXNWXuQVuHkxUK,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV3-140.png,UR,,sv3 - 「흑염의 지배자」,,SV3-140,TRUE,,0
mGiDw7FevOB0bl25HwKS,,모크나이퍼 ex,미보유,,https://mtg-kr.com/cardimage/poketcgM3-093.png,SR,포켓몬,m3 -「니힐제로」,,M3-093,,,0
mGt2OxXBuiKP8hzggD8w,,,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_086.png,SR,,sv4M -「미래의 일섬」,,SV4M-086,TRUE,,0
mJYd3HBD5ml5dd015Gyh,,,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_159.png,SR,,sv11B -「블랙볼트」,,SV11B-159,TRUE,,0
mL2pxIJkjZc96fynUh2T,387,모부기,보유중,,https://mtg-kr.com/cardimage/poketcgS12a-206.png,AR,포켓몬,s12a -「VSTAR 유니버스」,,S12a-206,TRUE,,0
mLMQNp73kl1WZ9UzT8M5,700,님피아 GX,등급카드,,https://mtg-kr.com/cardimage/poketcgSM8b-238.png,SSR,,sm8b -「울트라샤이니」,[object Object],SM8b-238,TRUE,한국,0
mN8m6D3ilNrrxy3lkaN8,,대로트&야느와르몽 GX,,,https://mtg-kr.com/cardimage/poketcgSM12a-053.png,RR,,sm12a -「TAG TEAM GX 태그올스타즈」,,SM12a-053,,,0
mSmgqVt86CptLVM4jKjq,,청록의 수완,미보유,,https://mtg-kr.com/cardimage/poketcgSV8a-193.png,SR,,sv8a -「테라스탈 페스타 ex」,,SV8a-193,TRUE,,0
mU43lk0sJV6l1BhS3vU9,,,미보유,,,SR,포켓몬,sm6b -「챔피언로드」,,SM6b-058,,,0
mY3bNg0rzlj21MdBbFOK,,,미보유,,https://mtg-kr.com/cardimage/poketcgSM8b-163.png,S,,sm8b -「울트라샤이니」,,SM8b-163,TRUE,,0
mYLfUWOSBWIb6YWBv0Tt,,,미보유,,https://mtg-kr.com/cardimage/poketcgM1L-081.png,SR,,m1L -「메가 브레이브」,,M1L-081,TRUE,,0
mZyMFBAUQ0853YPEp8Ff,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV3-129.png,SR,,sv3 - 「흑염의 지배자」,,SV3-129,TRUE,,0
maJHpbqGPwCx2QL4rvsx,6,리자몽 ex,미보유,,https://mtg-kr.com/cardimage/poketcgSV3-139.png,UR,,sv3 - 「흑염의 지배자」,,SV3-139,TRUE,한국,0
mby9gbggp9WXHxOtKRmW,,비파,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_096.png,SAR,,sv5K -「와일드포스」,,SV5K-096,TRUE,,0
mdg9FJ2luEijDU9kPmML,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV7-115.png,SR,,sv7 -「스텔라미라클」,,SV7-115,TRUE,,0
mfj7XEkH9iZhEOA6dq2C,,부스터 ex,보유중,,https://mtg-kr.com/cardimage/poketcgSV8a-202.png,SAR,,sv8a -「테라스탈 페스타 ex」,,SV8a-202,TRUE,,0
mhXnzJl8aSILZDh0A8dz,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV7a-093.png,UR,,sv7a -「낙원드래고나」,,SV7a-093,TRUE,,0
mkv8gibbu2c40jzEcuKR,,,보유중,,https://mtg-kr.com/cardimage/poketcgSV6-110.png,AR,포켓몬,sv6 -「변환의 가면」,,SV6-110,TRUE,,0
ml6HDzDtTG8tA58ER137,,메가망나뇽 ex,미보유,,https://mtg-kr.com/cardimage/poketcgM2a-246.png,SAR,포켓몬,m2a -「메가드림」,,M2a-246,TRUE,,0
mvBBCQ6hUY7UR4PEOnsT,,빛나,보유중,,https://mtg-kr.com/cardimage/poketcgM2-115.png,SAR,서포트,m2 -「인페르노X」,,M2-115,TRUE,일본,0
mwINgqCCoFQQJIlGQIe3,,기모노드레스,미보유,,https://mtg-kr.com/cardimage/poketcgS11a-081.png,SR,서포트,s11a -「백열의 아르카나」,,S11a-081,TRUE,,0
mwJJjmO3RIB2s8h5J1xl,,카지,미보유,,https://mtg-kr.com/cardimage/poketcgSV8a-230.png,SAR,,sv8a -「테라스탈 페스타 ex」,,SV8a-230,TRUE,,0
mxczRMDhOoGwpFvI0pU6,,,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_082.png,SR,,sv4M -「미래의 일섬」,,SV4M-082,TRUE,,0
n1GHk8wuGGEnUvlDdJEm,,페로코체&매시붕 GX,,,https://mtg-kr.com/cardimage/poketcgSM9b-055.png,SR,,sm9b -「풀메탈월」,,SM9b-055,,,0
n6YaRRmpnQScvioPAmww,,,미보유,,https://mtg-kr.com/cardimage/poketcgS9a-090.png,HR,,s9a -「배틀리전」,,S9a-090,TRUE,,0
n84fpHjSzlAXVEYbcz0N,,야돈,보유중,,https://mtg-kr.com/cardimage/poketcgSV1V-082.png,AR,포켓몬,sv1V -「바이올렛 ex」,,SV1V-082,TRUE,,0
n8kzbWZRgSiyNPEYjpxr,,포푸니라 GX,,,https://mtg-kr.com/cardimage/poketcgSM12a-183.png,SR,,sm12a -「TAG TEAM GX 태그올스타즈」,,SM12a-183,,,0
n8zoPteysk1AohjaOEov,778,따라큐 V,미보유,,https://mtg-kr.com/cardimage/poketcgS8b-233.png,CSR,포켓몬,s8b -「VMAX 클라이맥스」,,S8b-233,,,0
n9YWCZjKwN3heeUgMtM4,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV8a-189.png,SR,,sv8a -「테라스탈 페스타 ex」,,SV8a-189,TRUE,,0
nAfPd0UtlIC6nsSgZ8Px,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV6-133.png,UR,,sv6 -「변환의 가면」,,SV6-133,TRUE,,0
nFz4nxI5UxgLJdyp7qZh,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV1V-100.png,SR,서포트,sv1V -「바이올렛 ex」,,SV1V-100,TRUE,,0
nH0Bzo2mTuzHtbhkIKw8,,자시안 V,보유중,,https://mtg-kr.com/cardimage/poketcgS12a-225.png,SAR,포켓몬,s12a -「VSTAR 유니버스」,,S12a-225,TRUE,,0
nJG4MBIpyn4vZ64IW2yN,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV7a-079.png,SR,,sv7a -「낙원드래고나」,,SV7a-079,TRUE,,0
nOAHJNf73merdJv4xRhh,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV5M-087.png,SR,,sv5M -「사이버저지」,,SV5M-087,TRUE,,0
nPez6qR9lTGpS8yCduRz,,,미보유,,https://mtg-kr.com/cardimage/poketcgS11-116.png,SR,,s11 -「로스트어비스」,,S11-116,TRUE,,0
nRk4DEoHFngLYKhiNNz6,,,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_143.png,AR,포켓몬,sv11W -「화이트플레어」,,SV11W-143,TRUE,,0
nVGnqy6EyWMvDuBSJ67P,,포곰곰,보유중,,https://mtg-kr.com/cardimage/poketcgM1S-075.png,AR,포켓몬,m1S -「메가 심포니아」,,M1S-075,TRUE,,0
nWAWu8iD40feUjxJFFMI,,,,,https://mtg-kr.com/cardimage/poketcgS8-107.png,SR,,s8 -「퓨전아츠」,,S8-107,,,0
nXZG9oZYJWWbgC74urVZ,,화강돌,보유중,,https://mtg-kr.com/cardimage/poketcgS10a-076.png,CHR,포켓몬,s10a -「다크판타스마」,,S10a-076,TRUE,,0
nbLsgJIbkY0rO1bNoziU,,,미보유,,https://mtg-kr.com/cardimage/poketcgM2-100.png,SR,,m2 -「인페르노X」,,M2-100,TRUE,,0
nbYCHb5Mg4ZgObIeLTqz,,딜리버드,보유중,,https://mtg-kr.com/cardimage/poketcgM1S-074.png,AR,포켓몬,m1S -「메가 심포니아」,,M1S-074,TRUE,,0
nby3wlK6RKE9aBiVC0UT,,,보유중,,https://mtg-kr.com/cardimage/poketcgMC-754.png,기타 AR,,MC - MEGA「스타트 덱 100 배틀컬렉션」,,MC-754,TRUE,,0
ncl6xutNhCW7hdLVs0VH,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV2a-189.png,SR,,sv2a -「포켓몬 카드 151」,,SV2a-189,TRUE,,0
nhDyxCNJhYAdwS7GHJDV,,,보유중,,https://mtg-kr.com/cardimage/poketcgM2a-207.png,AR,포켓몬,m2a -「메가드림」,,M2a-207,TRUE,,0
nhI3QfzBXzsc5VVesZtW,,스트린더,보유중,,https://mtg-kr.com/cardimage/poketcgM2-089.png,AR,포켓몬,m2 -「인페르노X」,,M2-089,TRUE,,0
nht8aFHDSEXyZuRBdP0j,,레어코일,보유중,,https://mtg-kr.com/cardimage/poketcgSV8-112.png,AR,포켓몬,sv8 -「초전브레이커」,[object Object],SV8-112,TRUE,,0
niU23O6qL5bqYgEbdbLv,,,미보유,,https://mtg-kr.com/cardimage/poketcgSM8b-212.png,SSR,,sm8b -「울트라샤이니」,,SM8b-212,TRUE,,0
nlSR7c6NEj3M32derhra,,,미보유,,https://mtg-kr.com/cardimage/poketcgSM11a-066.png,SR,,sm11a -「리믹스바우트」,,SM11a-066,TRUE,,0
nnavKjIs4OBhJ9uZMwLv,,세류,미보유,,https://mtg-kr.com/cardimage/poketcgSV5a-086.png,SR,서포트,sv5a -「크림슨헤이즈」,,SV5a-086,TRUE,,0
nodaVsBdV2PHpK0i9ryI,,세레나,미보유,,https://mtg-kr.com/cardimage/poketcgS11a-082.png,SR,,s11a -「백열의 아르카나」,,S11a-082,TRUE,,0
nq0A3IXJjK51yGjBuWAg,,투로박사의 시나리오,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_092.png,SAR,,sv4M -「미래의 일섬」,,SV4M-092,TRUE,,0
nqRxpgW3TlUHKwvsmqJU,,비주기의 카리스마,미보유,,https://mtg-kr.com/cardimage/poketcgSV2a-198.png,SR,,sv2a -「포켓몬 카드 151」,,SV2a-198,TRUE,,0
nvcSsAE2eecQ6iNsgyyb,,,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_129.png,AR,포켓몬,sv11B -「블랙볼트」,,SV11B-129,TRUE,,0
nwlJbGnYpmbo31LC0Xpx,494,비크티니,등급카드,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV-P/SV-P_202.png?w=512,PROMO,포켓몬,PROMO,[object Object],,,한국,0
o1zkgAvOv4IRIT4CODYz,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV8-128.png,SR,,sv8 -「초전브레이커」,,SV8-128,TRUE,,0
o2McH5h25sYN6cOXGOAi,151,뮤 ex,미보유,,https://mtg-kr.com/cardimage/poketcgSV4a-347.png,SAR,포켓몬,sv4a -「샤이니트레저 ex」,,SV4a-347,,,0
o2cD9qPrvhbBrz4kRxph,,,보유중,,https://mtg-kr.com/cardimage/poketcgSV5M-079.png,AR,포켓몬,sv5M -「사이버저지」,,SV5M-079,TRUE,,0
o5OYSEikCEMqweHQNOoP,,로파파,보유중,,https://mtg-kr.com/cardimage/poketcgM2-081.png,AR,포켓몬,m2 -「인페르노X」,,M2-081,TRUE,,0
o5cJmBeb9P3tNcSAUjcx,,,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_137.png,AR,포켓몬,sv11B -「블랙볼트」,,SV11B-137,TRUE,,0
oBPVp6UFxJ7XTAv94qvN,,치갈기,보유중,,https://mtg-kr.com/cardimage/poketcgSV7a-068.png,AR,포켓몬,sv7a -「낙원드래고나」,,SV7a-068,TRUE,,0
oCqv5VayYFaKqbVMgMnc,,규토리장인,보유중,,,SR,서포트,sm6b -「챔피언로드」,,SM6b-061,TRUE,,0
oEyPQ7NOFNulVwKlBY0N,,빙큐보,보유중,,https://mtg-kr.com/cardimage/poketcgSV2P-074.png,AR,포켓몬,sv2P -「스노해저드」,,SV2P-074,TRUE,,0
oHDQ1NWs42umKI48gMY5,,그푸리,보유중,,https://mtg-kr.com/cardimage/poketcgSV2P-072.png,AR,포켓몬,sv2P -「스노해저드」,,SV2P-072,,,0
oJIMSrkZmfKgCVgFBFbq,,,미보유,,https://mtg-kr.com/cardimage/poketcgSM8b-236.png,SSR,,sm8b -「울트라샤이니」,,SM8b-236,TRUE,,0
oOCn5mJjFwM0AEkSAHKS,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV4a-325.png,SSR,,sv4a -「샤이니트레저 ex」,,SV4a-325,TRUE,,0
oPibO0gY9e0xG6A72ni5,,,미보유,,https://mtg-kr.com/cardimage/poketcgS11a-091.png,HR,,s11a -「백열의 아르카나」,,S11a-091,TRUE,,0
oQqFSxkWbi8WdqXtHBiw,,파이어로,보유중,,https://mtg-kr.com/cardimage/poketcgM3-083.png,AR,포켓몬,m3 -「니힐제로」,,M3-083,,,0
oQtNee29taPk4N510xxS,,,미보유,,https://mtg-kr.com/cardimage/poketcgSM8b-182.png,S,,sm8b -「울트라샤이니」,,SM8b-182,TRUE,,0
oUsL0Boqkv8QjREDAzwR,,스이쿤 V,보유중,,https://mtg-kr.com/cardimage/poketcgS12a-215.png,SAR,,s12a -「VSTAR 유니버스」,,S12a-215,TRUE,,0
oWKwaJ48i1wUk5qyF94J,,춤추새 ex,미보유,,https://mtg-kr.com/cardimage/poketcgM2-111.png,SAR,포켓몬,m2 -「인페르노X」,,M2-111,TRUE,,0
oWTOC3nrQG2aIzKtSkmq,,화염레오,보유중,,https://mtg-kr.com/cardimage/poketcgSV1a-077.png,AR,포켓몬,sv1a -「트리플렛비트」,,SV1a-077,TRUE,,0
oWti9FalWhuzhOpajK0r,,대로트&야느와르몽 GX,,,https://mtg-kr.com/cardimage/poketcgSM12a-178.png,SR,,sm12a -「TAG TEAM GX 태그올스타즈」,,SM12a-178,,,0
obNmwSjfSappyigunPKL,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV8a-196.png,SR,,sv8a -「테라스탈 페스타 ex」,,SV8a-196,TRUE,,0
obSuRlCZTZsn4tSblXet,,부르르릉 ex,미보유,,https://mtg-kr.com/cardimage/poketcgSV3-135.png,SAR,,sv3 - 「흑염의 지배자」,,SV3-135,TRUE,,0
odRObg7lrCeLU2sfyOgt,700,님피아 Vmax,보유중,,https://mtg-kr.com/cardimage/poketcgS8b-232.png,CSR,포켓몬,s8b -「VMAX 클라이맥스」,,S8b-232,TRUE,,0
ojX2K2M5yiOSKefvmPNi,,님피아 EX,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP3/CP3_026.png,,,CP3 - 「XY BREAK 확장팩 포켓심쿵 컬렉션」,,CP3-026,,한국,0
oky7nHn2up98s5784IIG,,전툴라 ex,미보유,,https://mtg-kr.com/cardimage/poketcgSV7-128.png,SAR,포켓몬,sv7 -「스텔라미라클」,,SV7-128,TRUE,,0
onWgfXzcr8ijFAHzyt0N,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV1a-103.png,UR,,sv1a -「트리플렛비트」,,SV1a-103,TRUE,,0
oofVk1HlebpfoLMs8wVE,,유나가바 님피아,보유중,,,PROMO,포켓몬,PROMO,,,TRUE,,0
opFLOI8TS8m8ynkggnqf,,,보유중,,https://mtg-kr.com/cardimage/poketcgSV4a-324.png,SSR,,sv4a -「샤이니트레저 ex」,,SV4a-324,TRUE,,0
opFZxG7xkxuF0nBq93Uv,,라티오스,보유중,,https://mtg-kr.com/cardimage/poketcgSV7a-070.png,AR,포켓몬,sv7a -「낙원드래고나」,,SV7a-070,,일본,0
orHzxnd1n1a6Ekj4uQ2D,,하솔,미보유,,https://mtg-kr.com/cardimage/poketcgSV8a-232.png,SAR,,sv8a -「테라스탈 페스타 ex」,,SV8a-232,TRUE,,0
orukgSvExQaFyvDS2iKB,,레오꼬,보유중,,https://mtg-kr.com/cardimage/poketcgM1S-066.png,AR,포켓몬,m1S -「메가 심포니아」,,M1S-066,TRUE,,0
otZzeKZ69DlSzPZLtX89,,파리스,보유중,,https://mtg-kr.com/cardimage/poketcgS12a-207.png,AR,포켓몬,s12a -「VSTAR 유니버스」,,S12a-207,TRUE,,0
ouBCbnYfv0jCw9WfPHit,,,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_111.png,AR,포켓몬,sv11B -「블랙볼트」,,SV11B-111,TRUE,,0
ovR80fBf9TFWFSxJtszT,,엠페르트 V,,,https://mtg-kr.com/cardimage/poketcgS5R-074.png,SR,포켓몬,s5R -「연격마스터」,,S5R-074,,,0
ovZbbjROyR6mqzEfG1zq,,,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_058.png,SR,서포트,sm6a -「드래곤스톰」,,SM6a-058,TRUE,,0
ovsvhXTCNbLvmimjdz6r,,,미보유,,https://mtg-kr.com/cardimage/poketcgSM8b-178.png,S,,sm8b -「울트라샤이니」,,SM8b-178,TRUE,,0
ox6Y9d83LPQYygXPymMK,,돌핀맨 ex,미보유,,https://mtg-kr.com/cardimage/poketcgSV8a-207.png,SAR,,sv8a -「테라스탈 페스타 ex」,,SV8a-207,TRUE,,0
oxVTTewENzt74G5FxdRe,,안농 V,,,https://mtg-kr.com/cardimage/poketcgS12-102.png,SR,포켓몬,s12 -「패러다임트리거」,,S12-102,,,0
oy7SZwQAzhzDdBVdYsCF,,미라몽,보유중,,https://mtg-kr.com/cardimage/poketcgSV6a-069.png,AR,포켓몬,sv6a -「나이트원더러」,,SV6a-069,TRUE,,0
ozoLUCIcg4YA9Z5Pndsc,,,,,https://mtg-kr.com/cardimage/poketcgS12-113.png,SR,서포트,s12 -「패러다임트리거」,,S12-113,,,0
p1SEv51moJxnAst5zOpC,,아기씨,보유중,,https://mtg-kr.com/cardimage/poketcgS11-115.png,SR,,s11 -「로스트어비스」,,S11-115,TRUE,,0
p2PRKEwq3kr8Mno78gFf,,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP3/CP3_031.png,,,CP3 - 「XY BREAK 확장팩 포켓심쿵 컬렉션」,,CP3-031,,,0
p4fiurgqRKVZbdbICR86,,어리짱,보유중,,https://mtg-kr.com/cardimage/poketcgSV2D-076.png,AR,포켓몬,sv2D -「클레이버스트」,,SV2D-076,TRUE,,0
p5uY4BJa9HTL7hvSPfto,,뮤 ex,보유중,,https://mtg-kr.com/cardimage/poketcgSV2a-195.png,SR,포켓몬,sv2a -「포켓몬 카드 151」,,SV2a-195,TRUE,,0
p7IUalTHrHkGFY17zDmr,18,피죤투 ex,보유중,,https://mtg-kr.com/cardimage/poketcgSV3-136.png,SAR,포켓몬,sv3 - 「흑염의 지배자」,,SV3-136,,,0
pBri8efTa6LUWklfL7eR,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV9-114.png,SR,,sv9 -「배틀파트너즈」,,SV9-114,TRUE,,0
pE8GzayQXaHEDywUQisl,,고동치는달 ex,미보유,,https://mtg-kr.com/cardimage/poketcgSV4K-090.png,SAR,포켓몬,sv4K -「고대의 포효」,,SV4K-090,,,0
pFzMN1fLMTt6QKAKQTbd,,,미보유,,https://mtg-kr.com/cardimage/poketcgM2a-214.png,SR,,m2a -「메가드림」,,M2a-214,TRUE,,0
pLp1OKRbNVzfdlmx76Lz,,지가르데 GX,보유중,,https://mtg-kr.com/cardimage/poketcgSM8b-225.png,SSR,포켓몬,sm8b -「울트라샤이니」,,SM8b-225,TRUE,,0
pOsTAwGYGv60I7zFmlIP,,따라큐,미보유,,https://mtg-kr.com/cardimage/poketcgSM11b-058.png,CHR,포켓몬,sm11b -「드림리그」,,SM11b-058,,,0
pSIxdrWXDMzn0Tla4WMY,,,보유중,,https://mtg-kr.com/cardimage/poketcgM2a-210.png,AR,포켓몬,m2a -「메가드림」,,M2a-210,TRUE,,0
pT8DRBBpIZiZrIdzkBtk,,무쇠감투 ex,미보유,,https://mtg-kr.com/cardimage/poketcgSV8a-214.png,SAR,포켓몬,sv8a -「테라스탈 페스타 ex」,,SV8a-214,TRUE,,0
pYlgliMgo2RQIDbEd51p,,,미보유,,https://mtg-kr.com/cardimage/poketcgSV4K-079.png,SR,,sv4K -「고대의 포효」,,SV4K-079,TRUE,,0
pcXUDLx8EBdiMPGrPLqu,,,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_148.png,AR,포켓몬,sv11W -「화이트플레어」,,SV11W-148,TRUE,,0
pcZ9rr1vGF7rSqdd6amm,54,고라파덕,보유중,,https://mtg-kr.com/cardimage/poketcgM2a-199.png,AR,포켓몬,m2a -「메가드림」,,M2a-199,,,0
