raw_database_id,series,type,status,isLegacy,imageUrl,pokedexNumber,rarity,createdAt,cardNumber,price,possessions,cardName
nqRxpgW3TlUHKwvsmqJU,sv2a -「포켓몬 카드 151」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_198.png,,SR,,SV2a-198,0,,비주기의 카리스마
nvcSsAE2eecQ6iNsgyyb,sv11B -「블랙볼트」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_129.png,,AR,,SV11B-129,0,,
nwlJbGnYpmbo31LC0Xpx,PROMO,포켓몬,등급카드,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV-P/SV-P_202.png?w=512,0494,PROMO,,,0,[object Object],비크티니
o1zkgAvOv4IRIT4CODYz,sv8 -「초전브레이커」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_128.png,,SR,,SV8-128,0,,
o2McH5h25sYN6cOXGOAi,sv4a -「샤이니트레저 ex」,포켓몬,미보유,,https://mtg-kr.com/cardimage/poketcgSV4a-347.png,0151,SAR,,SV4a-347,0,,뮤 ex
o2cD9qPrvhbBrz4kRxph,sv5M -「사이버저지」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_079.png,,AR,,SV5M-079,0,,
o5OYSEikCEMqweHQNOoP,m2 -「인페르노X」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgM2-081.png,,AR,,M2-081,0,,
o5cJmBeb9P3tNcSAUjcx,sv11B -「블랙볼트」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_137.png,,AR,,SV11B-137,0,,
oBPVp6UFxJ7XTAv94qvN,sv7a -「낙원드래고나」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV7a-068.png,,AR,,SV7a-068,0,,치갈기
oCqv5VayYFaKqbVMgMnc,sm6b -「챔피언로드」,서포트,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_061.png,,SR,,SM6b-061,0,,규토리장인
oEyPQ7NOFNulVwKlBY0N,sv2P -「스노해저드」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV2P-074.png,,AR,,SV2P-074,0,,빙큐보
oHDQ1NWs42umKI48gMY5,sv2P -「스노해저드」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgSV2P-072.png,,AR,,SV2P-072,0,,그푸리
oJIMSrkZmfKgCVgFBFbq,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_236.png,,SSR,,SM8b-236,0,,
oOCn5mJjFwM0AEkSAHKS,sv4a -「샤이니트레저 ex」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_325.png,,SSR,,SV4a-325,0,,
oPibO0gY9e0xG6A72ni5,s11a -「백열의 아르카나」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS11a-091.png,,HR,,S11a-091,0,,
oQtNee29taPk4N510xxS,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_182.png,,S,,SM8b-182,0,,
oUsL0Boqkv8QjREDAzwR,s12a -「VSTAR 유니버스」,,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS12a-215.png,,SAR,,S12a-215,0,,스이쿤 V
oWKwaJ48i1wUk5qyF94J,m2 -「인페르노X」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/MEGA/M2/M2_111.png,,SAR,,M2-111,0,,춤추새 ex
oWTOC3nrQG2aIzKtSkmq,sv1a -「트리플렛비트」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV1a-077.png,,AR,,SV1a-077,0,,화염레오
obNmwSjfSappyigunPKL,sv8a -「테라스탈 페스타 ex」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_196.png,,SR,,SV8a-196,0,,
obSuRlCZTZsn4tSblXet,sv3 - 「흑염의 지배자」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_135.png,,SAR,,SV3-135,0,,부르르릉 ex
odRObg7lrCeLU2sfyOgt,s8b -「VMAX 클라이맥스」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS8b-232.png,700,CSR,,S8b-232,0,,님피아 Vmax
oky7nHn2up98s5784IIG,sv7 -「스텔라미라클」,포켓몬,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_128.png,,SAR,,SV7-128,0,,전툴라 ex
onWgfXzcr8ijFAHzyt0N,sv1a -「트리플렛비트」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_103.png,,UR,,SV1a-103,0,,
oofVk1HlebpfoLMs8wVE,PROMO,포켓몬,보유중,TRUE,,,PROMO,,,0,,유나가바 님피아
opFLOI8TS8m8ynkggnqf,sv4a -「샤이니트레저 ex」,,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_324.png,,SSR,,SV4a-324,0,,
opFZxG7xkxuF0nBq93Uv,sv7a -「낙원드래고나」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgSV7a-070.png,,AR,,SV7a-070,0,,라티오스
orHzxnd1n1a6Ekj4uQ2D,sv8a -「테라스탈 페스타 ex」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_232.png,,SAR,,SV8a-232,0,,하솔
orukgSvExQaFyvDS2iKB,m1S -「메가 심포니아」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgM1S-066.png,,AR,,M1S-066,0,,
otZzeKZ69DlSzPZLtX89,s12a -「VSTAR 유니버스」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS12a-207.png,,AR,,S12a-207,0,,파리스
ouBCbnYfv0jCw9WfPHit,sv11B -「블랙볼트」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_111.png,,AR,,SV11B-111,0,,
ovZbbjROyR6mqzEfG1zq,sm6a -「드래곤스톰」,서포트,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_058.png,,SR,,SM6a-058,0,,
ovsvhXTCNbLvmimjdz6r,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_178.png,,S,,SM8b-178,0,,
ox6Y9d83LPQYygXPymMK,sv8a -「테라스탈 페스타 ex」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_207.png,,SAR,,SV8a-207,0,,돌핀맨 ex
oy7SZwQAzhzDdBVdYsCF,sv6a -「나이트원더러」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV6a-069.png,,AR,,SV6a-069,0,,미라몽
p1SEv51moJxnAst5zOpC,s11 -「로스트어비스」,,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS11-115.png,,SR,,S11-115,0,,아기씨
p4fiurgqRKVZbdbICR86,sv2D -「클레이버스트」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_076.png,,AR,,SV2D-076,0,,어리짱
p5uY4BJa9HTL7hvSPfto,sv2a -「포켓몬 카드 151」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_195.png,,SR,,SV2a-195,0,,뮤 ex
p7IUalTHrHkGFY17zDmr,sv3 - 「흑염의 지배자」,포켓몬,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_136.png,18,SAR,,SV3-136,0,,피죤투 ex
pBri8efTa6LUWklfL7eR,sv9 -「배틀파트너즈」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_114.png,,SR,,SV9-114,0,,
pE8GzayQXaHEDywUQisl,sv4K -「고대의 포효」,포켓몬,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_090.png,,SAR,,SV4K-090,0,,고동치는달 ex
pFzMN1fLMTt6QKAKQTbd,m2a -「메가드림」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgM2a-214.png,,SR,,M2a-214,0,,
pLp1OKRbNVzfdlmx76Lz,sm8b -「울트라샤이니」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_225.png,,SSR,,SM8b-225,0,,지가르데 GX
pOsTAwGYGv60I7zFmlIP,sm11b -「드림리그」,포켓몬,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_058.png,,CHR,,SM11b-058,0,,따라큐
pSIxdrWXDMzn0Tla4WMY,m2a -「메가드림」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgM2a-210.png,,AR,,M2a-210,0,,
pT8DRBBpIZiZrIdzkBtk,sv8a -「테라스탈 페스타 ex」,포켓몬,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_214.png,,SAR,,SV8a-214,0,,무쇠감투 ex
pYlgliMgo2RQIDbEd51p,sv4K -「고대의 포효」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_079.png,,SR,,SV4K-079,0,,
pcXUDLx8EBdiMPGrPLqu,sv11W -「화이트플레어」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_148.png,,AR,,SV11W-148,0,,
pcZ9rr1vGF7rSqdd6amm,m2a -「메가드림」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgM2a-199.png,54,AR,,M0002a-0199,0,,고라파덕
pd73Jdwf3p8gHGPrxIRa,sv4a -「샤이니트레저 ex」,서포트,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_351.png,,SAR,,SV4a-351,0,,네모
pj14dBGrha3W7s5afeu4,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_176.png,,S,,SM8b-176,0,,
pk8sYcrAECk4QrbDd7NH,sv1a -「트리플렛비트」,서포트,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_099.png,,SAR,,SV1a-099,0,,보스의 지령
pn2cqPrnr1EmyWlDooDQ,MC - MEGA「스타트 덱 100 배틀컬렉션」,,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgMC-747.png,,없음,,MC-747,0,,
pncUYPyTsP4l36UpXX7d,sv4a -「샤이니트레저 ex」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_339.png,,AR,,SV4a-339,0,,
pnreIkiwLE4hmMWITXoI,s9a -「배틀리전」,포켓몬,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS9a-082.png,,SR,,S9a-082,0,,전목
pqQpx1xjCixnuNBQSG7r,XY 확장팩 제1탄 「X컬렉션」,,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/XY1/K1_X_061.jpg,,SR,,,0,,이상해꽃 EX
pr7xsQ6vpzdmIp0hpPWv,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_201.png,,S,,SM8b-201,0,,
prz1dpWZ0Q1IlSmk0qSD,m2a -「메가드림」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgM2a-242.png,571,SAR,,M0002a-0242,0,[object Object],N의 조로아크 ex
pst2Z9jaeiVqXqbY3UCK,s12a -「VSTAR 유니버스」,포켓몬,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS12a-226.png,,SAR,,S12a-226,0,,루카리오 Vstar
pv4RNOonXsBCEsZaBxdm,MC - MEGA「스타트 덱 100 배틀컬렉션」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgMC-758.png,,없음,,MC-758,0,,
pvRsBB7curleh9ghrczT,sv11W -「화이트플레어」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_160.png,,SR,,SV11W-160,0,,
pxExXRVNfEItLrvObFFQ,sv11W -「화이트플레어」,,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_170.png,,SAR,,SV11W-170,0,,탱탱겔 ex
pxzCj0WwSIANtrNdS8E2,sv6a -「나이트원더러」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_093.png,,UR,,SV6a-093,0,,
pydg3MG55EfPCpDlPlOh,s9 -「스타버스」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS9-110.png,,SR,,S9-110,0,,
q0Msfq6IFJ7NUQKPKqfI,s8b -「VMAX 클라이맥스」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS8b-213.png,,CSR,,S8b-213,0,,
q2ZiYtpXezNl84B27Jl1,sm6a -「드래곤스톰」,포켓몬,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_056.png,,SR,,SM6a-056,0,,
q2u0ph9Cq3KbNqcu3ITw,sv6a -「나이트원더러」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_074.png,,AR,,SV6a-074,0,,
q4TIipT9cUAFnW4iMlzE,s10a -「다크판타스마」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS10a-077.png,,CHR,,S10a-077,0,,잠만보
q5Sy5u6vRBjr6XkTd1SK,sm12a -「TAG TEAM GX 태그올스타즈」,서포트,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM12a/SM12a_191.png,,SR,,SM12a-191,0,,레드의 도전
q5rqaUOl2P0uDBOaQvz4,sm6b -「챔피언로드」,서포트,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_062.png,,SR,,SM6b-062,0,,
q5wGc3ci4lAXR0DqOGl2,sv10 -「로켓단의 영광」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_123.png,,SR,,SV10-123,0,,
q7qQ40rLlKfRebM0qMmE,XY 확장팩 제1탄 「Y컬렉션」,포켓몬,보유중,,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/XY1/K1_Y_061.jpg,9,SR,,,0,,거북왕 EX
qAMU3kbbPyth0srdRjCp,sv1V -「바이올렛 ex」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV1V-081.png,,AR,,SV1V-081,0,,
qAioTHTM754HSpuBp0eB,s9 -「스타버스」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS9-124.png,,HR,,S9-124,0,,
qBr90ftKjdtKdF16xXjf,sv3a -「레이징서프」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_079.png,,SR,,SV3a-079,0,,
qCueMd1f5bNjluPqjqan,sv3 - 「흑염의 지배자」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_138.png,,SAR,,SV3-138,0,,테사
qEmzZJ9OBQZm8O7iYeBX,sv2a -「포켓몬 카드 151」,포켓몬,미보유,,https://mtg-kr.com/cardimage/poketcgSV2a-205.png,0151,SAR,,SV2a-205,0,,뮤 ex
qIZ6mbjeoXEjuRXfpQSn,sv5K -「와일드포스」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_075.png,,AR,,SV5K-075,0,,
qKpYz6LGUU1IiigSFnT3,m1S -「메가 심포니아」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgM1S-070.png,,AR,,M1S-070,0,,
qLsf85X7irvH71lboQr8,s9 -「스타버스」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS9-125.png,,UR,,S9-125,0,,
qMs7SxFM8Wai7FgBGpzv,sv3a -「레이징서프」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_070.png,,AR,,SV3a-070,0,,
qPHO1LiFejQ1GwcAdIBe,sv9a -「열풍의 아레나」,,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV9a-089.png,,SAR,,SV9a-089,0,,심향의 모험
qRSwYyIEk2zx6DGVFz2W,s11 -「로스트어비스」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgS11-109.png,,SR,,S11-109,0,,가라르 나이킹 V
qWenrWS3Nqoep3xsxMJs,sv1V -「바이올렛 ex」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_106.png,1008,UR,,SV1V-106,0,,미라이돈 ex
qXxwIxg0dO7sUJtWLElp,sv5M -「사이버저지」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_078.png,,AR,,SV5M-078,0,,
qcVWeSE4vGqlPqKs5ogM,s9a -「배틀리전」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS9a-076.png,,SR,,S9a-076,0,,
qdl6SEopS4aQRo9lwhkx,sv3 - 「흑염의 지배자」,포켓몬,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_134.png,6,SAR,,SV3-134,0,,리자몽 ex
qeTwZuuu0KpUCE0v9FDT,sv7 -「스텔라미라클」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_107.png,,AR,,SV7-107,0,,
qhsx35Vf5Vcyyeu7epYm,sv6 -「변환의 가면」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_114.png,,SR,,SV6-114,0,,
qj1xReEMZl6Vdg2szgB2,sv1S -「스칼렛 ex」,서포트,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_097.png,,SR,,SV1S-097,0,,모란
qjPSVzboGeVbVbQCON0f,s12a -「VSTAR 유니버스」,,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS12a-216.png,,SAR,,S12a-216,0,,네오라이트 V
ql0ff67bHkn2kqEg0E0o,sv2D -「클레이버스트」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV2D-079.png,248,AR,,SV2D-079,0,,마기라스
qmGlnv7mEtqfAxPaFqEC,m2a -「메가드림」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgM2a-219.png,,SR,,M2a-219,0,,
qmLRRP536wCReLZKMQ5t,s8b -「VMAX 클라이맥스」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS8b-209.png,,CHR,,S8b-209,0,,
qmduNvsCzg8v3vkFZlTs,MC - MEGA「스타트 덱 100 배틀컬렉션」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgMC-756.png,,없음,,MC-756,0,,
qpl8xBgQMiiljwVnANwi,sv2D -「클레이버스트」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_088.png,,SR,,SV2D-088,0,,
qsHbZ59G3T6OWFnzaDMW,s12a -「VSTAR 유니버스」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS12a-230.png,,SAR,,S12a-230,0,,히스이 대검귀 Vstar
qw3EFjw4NS0e3INucR3v,sv1a -「트리플렛비트」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_101.png,,UR,,SV1a-101,0,,
qydg1af7Bhg6xlhVpsqw,m2a -「메가드림」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgM2a-215.png,,SR,,M2a-215,0,,
r31vdUP8dyj4s4r9b7qQ,sv11W -「화이트플레어」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_157.png,,AR,,SV11W-157,0,,
r36Y3tQzQiI1qPVQdzB6,sv8 -「초전브레이커」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV8-113.png,,AR,,SV8-113,0,,메더
r48DLts3mMUHVXtUj5BW,sv11B -「블랙볼트」,,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_161.png,,SR,,SV11B-161,0,,
r4dCtdTV7z7gHzRWfiy7,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_188.png,,S,,SM8b-188,0,,
r6V8rwnu56BocrNR6RMs,sv1a -「트리플렛비트」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_089.png,,SR,,SV1a-089,0,,
r9wpvyO9jqp5du6jtoLT,s12a -「VSTAR 유니버스」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgS12a-188.png,145,AR,,S12a-188,0,,가라르 썬더
rHbU55tOyYaI03SgNaSn,s9 -「스타버스」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS9-103.png,6,SR,,S9-103,0,,리자몽 V
rI2RqbKB5kJYtTNKQR30,sv2P -「스노해저드」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV2P-083.png,,AR,,SV2P-083,0,,노고고치
rJgnmWoWrLXYxon1jP0a,s7R -「창공스트림」,,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS7r-079.png,,SR,,S7r-079,0,,피아나의 결의
rKMhtq8Hg3u6wSorRS9g,sv11W -「화이트플레어」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_113.png,,AR,,SV11W-113,0,,
rLlpfQP8Hc9Cagy0795n,m2 -「인페르노X」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgM2-114.png,,SAR,,M2-114,0,,메가이어롭 ex
rOBfO68nRS1POaFispsZ,m1S -「메가 심포니아」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgM1S-082.png,,SR,,M1S-082,0,,
rYN1Q1tVX0BTYjVUxN6t,sv4K -「고대의 포효」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_077.png,,AR,,SV4K-077,0,,
raQ8EGzsRrsHabFmD7bk,sv11W -「화이트플레어」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_133.png,,AR,,SV11W-133,0,,
rdMsgmOXqXeysMZe1NDS,m1S -「메가 심포니아」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgM1S-083.png,,SR,,M1S-083,0,,
reaExoQSlZyGd0uScqnQ,sv8 -「초전브레이커」,포켓몬,보유중,,poketcgSV8-114.png,,AR,,SV8-114,0,,엠라이트
resBpWfHD1knkLn5WEQI,sv11W -「화이트플레어」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_118.png,,AR,,SV11W-118,0,,
rfaZTz6HNscgaxCHqgI0,sv8 -「초전브레이커」,포켓몬,보유중,TRUE,poketcgSV8-109.png,,AR,,SV8-109,0,,파라블레이즈
rlAD6kyaJx2BLzOtSA90,XY BREAK 확장팩 BASE PACK 20th Anniversary,포켓몬,미보유,,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_104.jpg,,SR,,104/100,0,,M리자몽 EX
rmblO91airGFgjf9ktLc,s9 -「스타버스」,,미보유,TRUE,https://mtg-kr.com/cardimage/poketcgS9-111.png,,SR,,S9-111,0,,
rn0s0SPJ1hs8VVliBrAh,sm11b -「드림리그」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_066.png,,SR,,SM11b-066,0,,N의 각오
rpAtDaUkIgpoG743oGQi,s6a -「이브이 히어로즈」,포켓몬,보유중,,https://mtg-kr.com/cardimage/poketcgS6a-078.png,,SR,,S6a-078,0,,쥬피썬더 V
rpuNi6rEON9EP615FpYi,sv1S -「스칼렛 ex」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgSV1S-082.png,,AR,,SV1S-082,0,,어써러셔
rq2y5SZbM9uENItucYGE,sv3 - 「흑염의 지배자」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_128.png,18,SR,,SV3-0128,0,,피죤투 ex
rqxS8TuESmngHVr1qJrt,sv11W -「화이트플레어」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_127.png,,AR,,SV11W-127,0,,
rrBQiIYuIS0PoQBLLa4l,sm8b -「울트라샤이니」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_213.png,,SSR,,SM8b-213,0,,
rsiVVdjZK25rI4rIT2YU,sv4K -「고대의 포효」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_083.png,,SR,,SV4K-083,0,,
rxnBkA8XZ59CJVfgZCOD,sv4M -「미래의 일섬」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_090.png,334,SAR,,SV4M-090,0,,파비코리 ex
s0JBa30MMo3jnEMEuqhj,sv10 -「로켓단의 영광」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_130.png,,UR,,SV10-130,0,,
s2vBeLB00W4HusUqoT7t,sv11B -「블랙볼트」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_130.png,,AR,,SV11B-130,0,,
s5XC1h4E4QVYeV6qilwd,sv10 -「로켓단의 영광」,포켓몬,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_127.png,,SAR,,SV10-127,0,,로켓단의 크로뱃 ex
s7uKkkFm0Xf1dZp4qPtH,sv5a -「크림슨헤이즈」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_080.png,,SR,,SV5a-080,0,,
s8sbEvZMXcGNnqM4JCxf,sv11W -「화이트플레어」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_139.png,,AR,,SV11W-139,0,,
sDjLy4lpwjEuWP9JOWsZ,sv5K -「와일드포스」,,미보유,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_090.png,,SR,,SV5K-090,0,,
sEEDLDwz8Meda4gWujpz,s12a -「VSTAR 유니버스」,포켓몬,보유중,TRUE,https://mtg-kr.com/cardimage/poketcgS12a-211.png,6,SAR,,S12a-211,0,,리자몽 V
sEn9r5PXnCQImN8dkdUA,sv11W -「화이트플레어」,포켓몬,보유중,TRUE,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_120.png,,AR,,SV11W-120,0,,
