raw_database_id,isLegacy,pokedexNumber,type,series,imageUrl,cardName,status,cardNumber,price,보유 여부,rarity,displayOrder
03caPnflsCGdfeQKqgGZ,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-216.png,,미보유,M2a-216,0,,SR,1543
3rlxZrNtOSv88ybLh8U5,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-203.png,,보유중,M2a-203,0,,AR,1544
5cezbmRG8juUA129ilYq,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-232.png,,미보유,M2a-232,0,,MA,1545
696ImziTb7SF5Mw8cxAO,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-218.png,,미보유,M2a-218,0,,SR,1546
7Gx2MbNJ8PF8jAplOmVk,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-222.png,,미보유,M2a-222,0,,SR,1547
8KkgGVcATcwJ8a4btSQJ,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-212.png,,보유중,M2a-212,0,,AR,1548
8gF3SkhyKYzTgxA8iYDX,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-213.png,,보유중,M2a-213,0,,AR,1549
ASduZZW0rJghxJk53NZ7,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-215.png,,미보유,M2a-215,0,,SR,1550
CG1eFvVDJy2Kbyj9vk64,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-217.png,,미보유,M2a-217,0,,SR,1551
GBsSSRsffqGP6KYQv9oH,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-209.png,,보유중,M2a-209,0,,AR,1552
H18sElKk1zMub1OgP8Pt,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-231.png,,미보유,M2a-231,0,,MA,1553
K8NEQNiiKNRD6ENkqrDc,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-204.png,,보유중,M2a-204,0,,AR,1554
KBGdHKGADbtJvsp1v1WA,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-224.png,,미보유,M2a-224,0,,MA,1555
PAtD4VxntwNlICB1aKzK,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-195.png,,보유중,M2a-195,0,,AR,1556
SJgEgEva03OnoEdzTf8Y,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-197.png,,보유중,M2a-197,0,,AR,1557
SMz7tWxTq0NjSsZVfk0a,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-225.png,,미보유,M2a-225,0,,MA,1558
VkD6qvhz7dRVVcpsl6J4,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-201.png,,보유중,M2a-201,0,,AR,1559
WWc2tXONxsJ4fHJcvXgl,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-206.png,,보유중,M2a-206,0,,AR,1560
XnN3PeLLqSTRRL64iC5z,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-194.png,,보유중,M2a-194,0,,AR,1561
bk0ewrqHwT9b0gVYCFCH,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-196.png,,보유중,M2a-196,0,,AR,1562
d8CwRkblGL9q0f0xgC4s,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-198.png,,보유중,M2a-198,0,,AR,1563
fIDfHM0VkidDOkqTg7Yt,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-210.png,,보유중,M2a-210,0,,AR,1564
gcCncawYxhkhYC2MgXo8,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-211.png,,보유중,M2a-211,0,,AR,1565
hvESR4W8RwXA2A2T1nwC,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-229.png,,미보유,M2a-229,0,,MA,1566
jTdiSZpJ4tmKbf3fzEad,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-200.png,,보유중,M2a-200,0,,AR,1567
mZFIDObdElSt5mgXmU5W,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-214.png,,미보유,M2a-214,0,,SR,1568
oSDEkT3mTLN33ZjF0pPs,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-221.png,,미보유,M2a-221,0,,SR,1569
r3kj1bCTr7vMTagu3fhd,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-207.png,,보유중,M2a-207,0,,AR,1570
syDapjSCpZR8brc5qbKZ,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-219.png,,미보유,M2a-219,0,,SR,1571
t2BIFt3P3RcVN7wL9sMd,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-205.png,,보유중,M2a-205,0,,AR,1572
txKeKU3FtFF5olbal1ET,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-208.png,,보유중,M2a-208,0,,AR,1573
vPTeqJlYWVQnePgVmCE9,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-202.png,,보유중,M2a-202,0,,AR,1574
yPBepudFDFdIGtjpeUb3,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-230.png,,미보유,M2a-230,0,,MA,1575
z6untLIFLwZzJ7gLaX2E,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-223.png,,미보유,M2a-223,0,,MA,1576
zk7mZq3EjP7fLpq7IS2C,true,,,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-228.png,,미보유,M2a-228,0,,MA,1577
1h9s0WORxnXynw9MS6YR,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-099.png,,미보유,M2-099,0,,SR,1578
25xeOjBkI6cLeyQ9BIYd,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-096.png,,미보유,M2-096,0,,SR,1579
5BYfrCQVawnBRcUBdZ3T,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-105.png,,미보유,M2-105,0,,SR,1580
ARtPUjvWHbvBxwSZJdfc,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-081.png,,보유중,M2-081,0,,AR,1581
BtCAI9f7Oh4szeN8Ifvr,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-108.png,,미보유,M2-108,0,,SR,1582
Cwpsx3uS9SJdXVDIva2S,true,,,m2 -「인페르노X」,M2_094.png,,미보유,M2-094,0,,SR,1583
EziN3WIULTDBpTH7Z8ZQ,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-091.png,,보유중,M2-091,0,,AR,1584
GR8dr4sjw3wAykhNZbOy,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-086.png,,보유중,M2-086,0,,AR,1585
ICB2HmuBEGV0gul8dPmg,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-084.png,,보유중,M2-084,0,,AR,1586
JBHmTfVtNloB5qmmKBdH,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-090.png,,보유중,M2-090,0,,AR,1587
NzmWj4ZJ2uZhv0Y1cGlp,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-102.png,,미보유,M2-102,0,,SR,1588
QLcgevvS1bqZpVrZKicR,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-087.png,,보유중,M2-087,0,,AR,1589
VKSw4IPXEFP9NXLUjSDN,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-100.png,,미보유,M2-100,0,,SR,1590
ZDQBo5msKOB0zvsAMiTx,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-109.png,,미보유,M2-109,0,,SR,1591
Zw8bmHKkXaCjw93jnfYM,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-097.png,,미보유,M2-097,0,,SR,1592
eu5lk38yEjjVA6C9XSX1,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-092.png,,보유중,M2-092,0,,AR,1593
evNCcsIAnankcjgw5l46,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-101.png,,미보유,M2-101,0,,SR,1594
k1MPpHhiJjylyBZlY9Mr,true,,,m2 -「인페르노X」,https://cards.image.pokemonkorea.co.kr/data/wmimages/MEGA/M2/M2_104.png,,미보유,M2-104,0,,SR,1595
kKLhM9s7JKYrZDYSZlR9,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-083.png,,보유중,M2-083,0,,AR,1596
pn45mN1t4XiQ0PqtXQ3g,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-106.png,,미보유,M2-106,0,,SR,1597
pnSIFlBbVbNTvJJNnKK8,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-103.png,,미보유,M2-103,0,,SR,1598
qVb5N27bAKam6tmUr9pz,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-088.png,,보유중,M2-088,0,,AR,1599
tCgM310x4hgLg1cnMHAw,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-093.png,,미보유,M2-093,0,,SR,1600
v6FDPRH3WsOAJgelfwDg,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-089.png,,보유중,M2-089,0,,AR,1601
vA3Cn8TfLgvBTst1TTwC,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-082.png,,보유중,M2-082,0,,AR,1602
y8E92dqFx2SYFSSq73Bc,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-095.png,,미보유,M2-095,0,,SR,1603
zNyEhR2AbJmK5aQoYbT7,true,,,m2 -「인페르노X」,https://mtg-kr.com/cardimage/poketcgM2-098.png,,미보유,M2-098,0,,SR,1604
5ymOcD2EMsENOZLijd2T,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-086.png,,미보유,M1S-086,0,,SR,1605
95FE0I3motJRCULz16Al,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-078.png,,미보유,M1S-078,0,,SR,1606
9jdZ0H3UfsVNt26AYUU3,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-067.png,,보유중,M1S-067,0,,AR,1607
EJqru1PozGKXKZxBMbKV,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-065.png,,보유중,M1S-065,0,,AR,1608
EmszTSDJvLbXVLu04cP7,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-082.png,,미보유,M1S-082,0,,SR,1609
FoNX1SmYdxZ6zS8AZdSz,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-072.png,,보유중,M1S-072,0,,AR,1610
HKpTXH0lYTRBkZVYo8o1,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-079.png,,미보유,M1S-079,0,,SR,1611
I5j2FAGpJEySnTNPEvQl,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-073.png,,보유중,M1S-073,0,,AR,1612
PUOJJxEi7LESHfOe8r9F,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-081.png,,미보유,M1S-081,0,,SR,1613
XqHVcfLVv8AOfXHRZJO2,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-083.png,,미보유,M1S-083,0,,SR,1614
XrKRn93ZFOIhApAgQncd,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-074.png,,보유중,M1S-074,0,,AR,1615
a8HyBybEzeb4RwdUwWX4,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-064.png,,보유중,M1S-064,0,,AR,1616
f2rEbRbWTNRbfbEngzgS,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-085.png,,미보유,M1S-085,0,,SR,1617
f6xGdDcWfTqc83mDmonC,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-070.png,,보유중,M1S-070,0,,AR,1618
g0zowGKvdVQn2YYgJZtd,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-068.png,,보유중,M1S-068,0,,AR,1619
ixB64pEAVEUcDiigbCgj,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-076.png,,미보유,M1S-076,0,,SR,1620
lglTAJwYJHo0eW3TMHdy,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-084.png,,미보유,M1S-084,0,,SR,1621
nFNW3xeHPvxg7bjpKZUI,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-075.png,,보유중,M1S-075,0,,AR,1622
oO6NERS9PJtAeLJVDRqh,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-066.png,,보유중,M1S-066,0,,AR,1623
qB0pH82NzWchumULF9iq,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-077.png,,미보유,M1S-077,0,,SR,1624
wGLZvBw417pw8ocK4oqj,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-069.png,,보유중,M1S-069,0,,AR,1625
xsfCW68LWExwwiKEaWQr,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-080.png,,미보유,M1S-080,0,,SR,1626
zYeclpF8dfULqexXQ4ha,true,,,m1S -「메가 심포니아」,https://mtg-kr.com/cardimage/poketcgM1S-071.png,,보유중,M1S-071,0,,AR,1627
1yweAXFjOGmpatWXrcph,true,,,m1L -「메가 브레이브」,https://mtg-kr.com/cardimage/poketcgM1L-078.png,,미보유,M1L-078,0,,SR,1628
4YvHtBlwNiTbwIqSqh8N,true,,,m1L -「메가 브레이브」,https://mtg-kr.com/cardimage/poketcgM1L-070.png,,보유중,M1L-070,0,,AR,1629
4qQ9qMUm5avDtpIjGcSd,true,,,m1L -「메가 브레이브」,https://mtg-kr.com/cardimage/poketcgM1L-069.png,,보유중,M1L-069,0,,AR,1630
GjMws6sPVh5K8ujIKVgw,true,,,m1L -「메가 브레이브」,https://mtg-kr.com/cardimage/poketcgM1L-077.png,,미보유,M1L-077,0,,SR,1631
HbKaHvyS9yzoyDzJ73ti,true,,,m1L -「메가 브레이브」,https://mtg-kr.com/cardimage/poketcgM1L-071.png,,보유중,M1L-071,0,,AR,1632
Ht5nv18HcFuf7NIMDh37,true,,,m1L -「메가 브레이브」,https://mtg-kr.com/cardimage/poketcgM1L-083.png,,미보유,M1L-083,0,,SR,1633
MqofPUgTut9nA7BzBHjJ,true,,,m1L -「메가 브레이브」,https://mtg-kr.com/cardimage/poketcgM1L-074.png,,보유중,M1L-074,0,,AR,1634
ax7DLaQomxkKqHLOoFI7,true,,,m1L -「메가 브레이브」,https://mtg-kr.com/cardimage/poketcgM1L-073.png,,보유중,M1L-073,0,,AR,1635
erfsccKOWNO3mmupUL8m,true,,,m1L -「메가 브레이브」,https://mtg-kr.com/cardimage/poketcgM1L-081.png,,미보유,M1L-081,0,,SR,1636
hKCUXdHryuVN6dxKHFvq,true,,,m1L -「메가 브레이브」,https://mtg-kr.com/cardimage/poketcgM1L-068.png,,보유중,M1L-068,0,,AR,1637
hwDWoiQcXJXKwucYx02w,true,,,m1L -「메가 브레이브」,https://mtg-kr.com/cardimage/poketcgM1L-066.png,,보유중,M1L-066,0,,AR,1638
jrYKsukxrsrjlnBEd5ht,true,,,m1L -「메가 브레이브」,https://mtg-kr.com/cardimage/poketcgM1L-082.png,,미보유,M1L-082,0,,SR,1639
jzDof98JcLojiAllQ5Jn,true,,,m1L -「메가 브레이브」,https://mtg-kr.com/cardimage/poketcgM1L-086.png,,미보유,M1L-086,0,,SR,1640
nxiHx14Gidlb4QPqv0g6,true,,,m1L -「메가 브레이브」,https://mtg-kr.com/cardimage/poketcgM1L-067.png,,보유중,M1L-067,0,,AR,1641
tvjI4wb3oHBThrYdXT6U,true,,,m1L -「메가 브레이브」,https://mtg-kr.com/cardimage/poketcgM1L-079.png,,미보유,M1L-079,0,,SR,1642
vFllf69QJALkuS368MST,true,,,m1L -「메가 브레이브」,https://mtg-kr.com/cardimage/poketcgM1L-075.png,,보유중,M1L-075,0,,AR,1643
wdNsrr6gGLjLTOcNAYvJ,true,,,m1L -「메가 브레이브」,https://mtg-kr.com/cardimage/poketcgM1L-072.png,,보유중,M1L-072,0,,AR,1644
xVhRaT0dmBvq1Dzg7uKt,true,,,m1L -「메가 브레이브」,https://mtg-kr.com/cardimage/poketcgM1L-080.png,,미보유,M1L-080,0,,SR,1645
02NrozWTPWkRIlwUYgwy,,,포켓몬,s6a -「이브이 히어로즈」,https://mtg-kr.com/cardimage/poketcgS6a-085.png,블래키 V,보유중,S6a-085,0,,SR,
0OsFyQg7dvuoBhudwBgh,,,포켓몬,sv2P -「스노해저드」,https://mtg-kr.com/cardimage/poketcgSV2P-078.png,고디보미,보유중,SV2P-078,0,,AR,
0linzz0a5UplY7nhVHwx,,,포켓몬,sv7a -「낙원드래고나」,https://mtg-kr.com/cardimage/poketcgSV7a-070.png,라티오스,보유중,SV7a-070,0,,AR,
0nMJyrGZ720L4d0ElcMM,,,포켓몬,sm6a -「드래곤스톰」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_056.png,,미보유,SM6a-056,0,,SR,
0r4kjNMYADgqsxqWtRzZ,,,포켓몬,sv11W -「화이트플레어」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_147.png,기기어르,보유중,SV11W-147,0,,AR,
1NsgPiZBhNCBWzRIaqHD,,,포켓몬,sv11W -「화이트플레어」,https://mtg-kr.com/cardimage/poketcgSV11W-174.png,레시라무 ex,등급카드,SV11W-174,0,,BWR,
2VlgW7VhAt3FmEnNIGvg,,145,포켓몬,s12a -「VSTAR 유니버스」,https://mtg-kr.com/cardimage/poketcgS12a-188.png,가라르 썬더,보유중,S12a-188,0,,AR,
2aPIFnMTKR3Udre7kLx2,,,포켓몬,sv8a -「테라스탈 페스타 ex」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_216.png,오거폰 주춧돌의 가면 ex,미보유,SV8a-216,0,,SAR,
3aiH4QtWA3N47Xz98KXt,,490,포켓몬,s12a -「VSTAR 유니버스」,https://mtg-kr.com/cardimage/poketcgS12a-178.png,마나피,보유중,S12a-178,0,,AR,
3lbrG1DxNmnFTfyXhcfV,,,포켓몬,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-242.png,N의 조로아크 ex,미보유,M2a-242,0,,SAR,
3mDLbf8N2IqbOEc1UqFh,,,포켓몬,sv7a -「낙원드래고나」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_087.png,라티아스 ex,보유중,SV7a-087,0,,SAR,
3wbZf4jBjMk9VZgG4DYW,,100,포켓몬,s12a -「VSTAR 유니버스」,%ED%9E%88%EC%8A%A4%EC%9D%B4_%EC%B0%8C%EB%A6%AC%EB%A6%AC%EA%B3%B5_S12a_173_KOR.png,히스이 찌리리공,보유중,S12a-173,0,,AR,
3yDRkpsAHb8UNlcoRrVw,,,포켓몬,sm6b -「챔피언로드」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_056.png,,미보유,SM6b-056,0,,SR,
4D5U30gYZU28zVBW7i0S,,,포켓몬,sv11B -「블랙볼트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_101.png,램프라,보유중,SV11B-101,0,,AR,
4cq9O3PLCV7jkkjClSAC,,144,포켓몬,s12a -「VSTAR 유니버스」,https://mtg-kr.com/cardimage/poketcgS12a-182.png,가라르 프리져,보유중,S12a-182,0,,AR,
4dzM1ONgIHBOpx2tht6Z,,282,포켓몬,sv4a -「샤이니트레저 ex」,https://mtg-kr.com/cardimage/poketcgSV4a-348.png,가디안 ex,미보유,SV4a-348,0,,SAR,
6Fl90DyPWvCCPDJ4FhfX,,,포켓몬,sv4a -「샤이니트레저 ex」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_320.png,,미보유,SV4a-320,0,,SSR,
6FxMrn4XtkfIgainzabr,,494,포켓몬,PROMO,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV-P/SV-P_202.png?w=512,비크티니,등급카드,,0,,PROMO,
6Xcwimt6HLskkwmJhIpC,,,포켓몬,sm11b -「드림리그」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_056.png,또가스,미보유,SM11b-056,0,,CHR,
6f07tJONYL8bXLV9bCq1,,849,포켓몬,s12a -「VSTAR 유니버스」,https://mtg-kr.com/cardimage/poketcgS12a-181.png,스트린더,보유중,S12a-181,0,,AR,
6sbePChgEHXc0dSa6gnR,,6,포켓몬,sv4a -「샤이니트레저 ex」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_349.png,리자몽 ex,미보유,SV4a-349,0,,SAR,
7fvKoQOVRwtgJyoTRoaD,,,포켓몬,sv5K -「와일드포스」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_095.png,날뛰는우레 ex,미보유,SV5K-095,0,,SAR,
848YFmRiOjekMKhzunsH,,471,포켓몬,s12a -「VSTAR 유니버스」,https://mtg-kr.com/cardimage/poketcgS12a-217.png,글레이시아 Vstar,보유중,S12a-217,0,,SAR,
8Haef7CLN5nlqKQdCQhZ,,402,포켓몬,s12a -「VSTAR 유니버스」,https://mtg-kr.com/cardimage/poketcgS12a-174.png,귀뚤톡크,보유중,S12a-174,0,,AR,
8u7SGb0LFH7SIYbLQ5nO,,,포켓몬,sv9 -「배틀파트너즈」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_127.png,N의 조로아크 ex,미보유,SV9-127,0,,SAR,
8uAefklQ3t4hkJBadPQc,,,포켓몬,m2a -「메가드림」,https://mtg-kr.com/cardimage/poketcgM2a-244.png,기로치 ex,보유중,M2a-244,0,,SAR,
8usmZLOQ6CV6Pobk5i5J,,,포켓몬,sv8a -「테라스탈 페스타 ex」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_217.png,블래키 ex,미보유,SV8a-217,0,,SAR,
9IpK5diPDDGhsCXvOk9H,,,포켓몬,XY BREAK 확장팩 BASE PACK 20th Anniversary,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_102.jpg,M이상해꽃 EX,미보유,102/100,0,,SR,
9ZsV4mYJBzh9efHe1rhD,,,포켓몬,sv5K -「와일드포스」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_094.png,굽이치는물결 ex,미보유,SV5K-094,0,,SAR,
9w6OS8Ec5PJ0022SaBwB,,,포켓몬,sm6a -「드래곤스톰」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_055.png,,미보유,SM6a-055,0,,SR,
9xUA5nPXjAGO0ozjRkIm,,359,포켓몬,s12a -「VSTAR 유니버스」,https://mtg-kr.com/cardimage/poketcgS12a-191.png,앱솔,보유중,S12a-191,0,,AR,
AEZwtmaojcXbr3MGXmIE,,25,포켓몬,s10a -「다크판타스마」,https://mtg-kr.com/cardimage/poketcgS10a-073.png,피카츄,보유중,S10a-073,0,,CHR,
AqF0mYn5AXjisJKtTjCk,,,포켓몬,sm10b -「스카이레전드」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM10B/SM10B_057.png,,미보유,SM10b-057,0,,SR,
BC2nttjGzhcHmds3UubK,,,포켓몬,s11 -「로스트어비스」,https://mtg-kr.com/cardimage/poketcgS11-125.png,기라티나 Vstar,등급카드,S11-125,0,,UR,
BSH8bxIHtzbHdvywnOPt,,,포켓몬,sm10b -「스카이레전드」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM10B/SM10B_056.png,,미보유,SM10b-056,0,,SR,
BikkcnbPUG7pRTIGaK4D,,,포켓몬,sv1a -「트리플렛비트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_097.png,라우드본 ex,보유중,SV1a-097,0,,SAR,
Bk0HCzrEwuHOXHWbVXv2,,25,포켓몬,s12a -「VSTAR 유니버스」,https://mtg-kr.com/cardimage/poketcgS12a-205.png,피카츄,보유중,S12a-205,0,,AR,
CBuLpIcBYRxSeM5UKz7N,,471,포켓몬,s6a -「이브이 히어로즈」,https://mtg-kr.com/cardimage/poketcgS6a-077.png,글레이시아 V,보유중,S6a-077,0,,SR,
D2B3eLaKZtBuloklNXve,,,포켓몬,sv5a -「크림슨헤이즈」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_090.png,개굴닌자 ex,미보유,SV5a-090,0,,SAR,
DJGz29gQpP8XbN0v9BRy,,,포켓몬,sv9 -「배틀파트너즈」,https://mtg-kr.com/cardimage/poketcgSV9-117.png,N의 조로아크 ex,보유중,SV9-117,0,,SR,
Dc89CYNiwdcfzghk5GY8,,,포켓몬,sm10b -「스카이레전드」,https://mtg-kr.com/cardimage/poketcgSM10b-059.png,파이어&썬더&프리져 GX,보유중,SM10b-059,0,,SR,
DdhZt7JkKvHfM5RtXLcr,,,포켓몬,sv6 -「변환의 가면」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_127.png,오거폰 우물의 가면 ex,미보유,SV6-127,0,,SAR,
DwPAT1uWoGgUwsmGozC7,,,포켓몬,sv11B -「블랙볼트」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_095.png,깜놀버슬,보유중,SV11B-095,0,,AR,
E48CglLhjSXxZYHHgEAa,,,포켓몬,s11 -「로스트어비스」,https://mtg-kr.com/cardimage/poketcgS11-111.png,기라티나 V,보유중,S11-111,0,,SR,
Ekb3V0qWgHtHWbHneDJw,,,포켓몬,sm11b -「드림리그」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_062.png,라플레시아 GX,미보유,SM11b-062,0,,SR,
EodUwUHaL1foSSFvBNzI,,,포켓몬,XY BREAK 확장팩 BASE PACK 20th Anniversary,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_106.jpg,M거북왕 EX,미보유,106/100,0,,SR,
FBi5egvXCPgvmiJ9HVgr,,,포켓몬,sv6 -「변환의 가면」,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_125.png,오거폰 벽록의 가면 ex,미보유,SV6-125,0,,SAR,
GDnpFE7da76hBb9d9TJ6,,,포켓몬,sv2P -「스노해저드」,https://mtg-kr.com/cardimage/poketcgSV2P-080.png,꼬지모,보유중,SV2P-080,0,,AR,
HHsd6QEWDIcgV0IVeVHy,,,포켓몬,s12a -「VSTAR 유니버스」,https://mtg-kr.com/cardimage/poketcgS12a-261.png,기라티나 Vstar,보유중,S12a-261,0,,UR,
