raw_database_id,pokedexNumber,cardName,rarity,series,cardNumber,type,imageUrl,status,price
T7nOdAjZ0JgyFsFBIeEy,,,AR,sv11W -「화이트플레어」,SV11W-152,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_152.png,보유중,0
TfrWFImwNeb41j8TcNno,,,AR,sv11W -「화이트플레어」,SV11W-117,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_117.png,보유중,0
U4WPTABZpNo2QdHLzrO2,,,AR,sv11W -「화이트플레어」,SV11W-133,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_133.png,보유중,0
UbIiRuOQ0YsJKqK7lEuX,,,AR,sv11W -「화이트플레어」,SV11W-153,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_153.png,보유중,0
VMhePPEP3MHoZqOv3KZZ,,,AR,sv11W -「화이트플레어」,SV11W-104,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_104.png,보유중,0
VX0Vganq2AU1VPG9HR7Q,,,AR,sv11W -「화이트플레어」,SV11W-155,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_155.png,보유중,0
VytkR4NwhW6BP98LvavR,,,AR,sv11W -「화이트플레어」,SV11W-142,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_142.png,보유중,0
WvxGLX2BEw6o5sbosb0M,,,AR,sv11W -「화이트플레어」,SV11W-140,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_140.png,보유중,0
XwVnhdghLD8vREgHTZcm,,,AR,sv11W -「화이트플레어」,SV11W-100,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_100.png,보유중,0
YgOvCK4THMit9zq9PWEM,,,AR,sv11W -「화이트플레어」,SV11W-114,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_114.png,보유중,0
ZGa5kOqeOYNTi8ZlBYLW,,,SR,sv11W -「화이트플레어」,SV11W-159,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_159.png,보유중,0
ZKlH3lU8B05obcUkKtew,,,AR,sv11W -「화이트플레어」,SV11W-126,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_126.png,보유중,0
aaLk2NOZKizaDVd5ym67,,,AR,sv11W -「화이트플레어」,SV11W-135,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_135.png,보유중,0
bbabCkGreQQB6Mlo8Grb,,,SR,sv11W -「화이트플레어」,SV11W-165,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_165.png,미보유,0
ej1xatZf2EIVxdTEz5ct,,,SR,sv11W -「화이트플레어」,SV11W-160,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_160.png,미보유,0
gNK5Tif3vjTVxaeURNNJ,,,AR,sv11W -「화이트플레어」,SV11W-148,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_148.png,보유중,0
go5xPZUgNV003uYyfeJN,,,AR,sv11W -「화이트플레어」,SV11W-098,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_098.png,보유중,0
gx6jUyxsY61rAHjsM0M7,,,AR,sv11W -「화이트플레어」,SV11W-094,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_094.png,보유중,0
hennBKAsxaVxxzP52EXx,,,AR,sv11W -「화이트플레어」,SV11W-130,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_130.png,보유중,0
hxpgZplettZSnnTooArj,,,AR,sv11W -「화이트플레어」,SV11W-123,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_123.png,보유중,0
iU0RyBZ5i28D3GcIHkuN,,,AR,sv11W -「화이트플레어」,SV11W-108,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_108.png,보유중,0
ihPNi5dVss440oUaPOZE,,,AR,sv11W -「화이트플레어」,SV11W-158,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_158.png,보유중,0
jvzHwOXNN0hR2OZ5Iu0K,,,AR,sv11W -「화이트플레어」,SV11W-138,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_138.png,보유중,0
k1v1WiDbBzFkenmu5mt8,,,AR,sv11W -「화이트플레어」,SV11W-116,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_116.png,보유중,0
k7UEOBJ3duqYccf8w6MS,,,AR,sv11W -「화이트플레어」,SV11W-088,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_088.png,보유중,0
kmLB9XNna3SHIcAt5wIG,,,SR,sv11W -「화이트플레어」,SV11W-162,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_162.png,미보유,0
lEo2hPSzyL5YaPePSRLf,,,AR,sv11W -「화이트플레어」,SV11W-107,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_107.png,보유중,0
ldMGHKtCGkxMbnHjyAqA,,,AR,sv11W -「화이트플레어」,SV11W-106,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_106.png,보유중,0
lqFTexyyIbqMaxBACHTi,,,AR,sv11W -「화이트플레어」,SV11W-120,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_120.png,보유중,0
nMRho4aZI4xrlGDPHK1Q,,,AR,sv11W -「화이트플레어」,SV11W-127,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_127.png,보유중,0
pFejJxQSA5PTGcOrFDmW,,,AR,sv11W -「화이트플레어」,SV11W-095,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_095.png,보유중,0
qMMtz5yqbsAP2m8dGCdv,,,AR,sv11W -「화이트플레어」,SV11W-136,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_136.png,보유중,0
r3PmQIRUR0KoFbKPEp2d,,,AR,sv11W -「화이트플레어」,SV11W-150,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_150.png,보유중,0
rFyBQUmLMweo8arZHlFY,,,AR,sv11W -「화이트플레어」,SV11W-090,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_090.png,보유중,0
rwNbe0SuLybsV1oQKeOJ,,,AR,sv11W -「화이트플레어」,SV11W-128,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_128.png,보유중,0
sGnDCqEPYtScQ9H18XsG,,,AR,sv11W -「화이트플레어」,SV11W-096,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_096.png,보유중,0
sbceP0n926NTb8uphnQB,,,AR,sv11W -「화이트플레어」,SV11W-105,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_105.png,보유중,0
tsHXGnQhyENmK4xmQDmn,,,AR,sv11W -「화이트플레어」,SV11W-121,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_121.png,보유중,0
uHCQIxLmltnFTtQMlgcU,,,AR,sv11W -「화이트플레어」,SV11W-097,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_097.png,보유중,0
w194qjTj2ogL62gJBrhE,,,AR,sv11W -「화이트플레어」,SV11W-092,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_092.png,보유중,0
wbRuYyvKcLjppxSy0Jld,,,SR,sv11W -「화이트플레어」,SV11W-161,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_161.png,미보유,0
xMQlq4hEi3xmK6jSlUms,,,AR,sv11W -「화이트플레어」,SV11W-157,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_157.png,보유중,0
yMhp8iuKV5lixHpDwxgQ,,,AR,sv11W -「화이트플레어」,SV11W-118,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_118.png,보유중,0
yWWNDPdWLldXcDAoVz3s,,,AR,sv11W -「화이트플레어」,SV11W-101,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_101.png,보유중,0
yZijobo7WH6vMOXZhw4V,,,AR,sv11W -「화이트플레어」,SV11W-122,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_122.png,보유중,0
0aNR9OFXkRmZvOM0XcPW,,,AR,sv11B -「블랙볼트」,SV11B-136,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_136.png,보유중,0
1F9UxG24IZFRDkHbOWGj,,,AR,sv11B -「블랙볼트」,SV11B-127,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_127.png,보유중,0
3exHkTrTy5PoQl89iWtD,,,AR,sv11B -「블랙볼트」,SV11B-113,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_113.png,보유중,0
3xRSuVq2W0wiXeAqTQvM,,,AR,sv11B -「블랙볼트」,SV11B-146,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_146.png,보유중,0
53aiAo9yiH9IYgEvHShF,,,AR,sv11B -「블랙볼트」,SV11B-115,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_115.png,보유중,0
5mLvGrXVL8YHF5vmvNoi,,,AR,sv11B -「블랙볼트」,SV11B-141,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_141.png,보유중,0
5nSjS2R0dGzLoOufiejf,,,AR,sv11B -「블랙볼트」,SV11B-140,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_140.png,보유중,0
7fmhTkrR8bUUqACMfiMh,,,AR,sv11B -「블랙볼트」,SV11B-107,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_107.png,보유중,0
7svapfvJnVivDMWzoqCs,,,SR,sv11B -「블랙볼트」,SV11B-166,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_166.png,미보유,0
8DI2mjMzXsUEGHWEKOJN,,,AR,sv11B -「블랙볼트」,SV11B-148,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_148.png,보유중,0
AZXLZXywuXxVGKQPyyVC,,,AR,sv11B -「블랙볼트」,SV11B-156,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_156.png,보유중,0
EtdUmop7MifOciEnclnQ,,,AR,sv11B -「블랙볼트」,SV11B-138,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_138.png,보유중,0
GDCCEyyQjZVuV1Va87XY,,,AR,sv11B -「블랙볼트」,SV11B-139,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_139.png,보유중,0
GYLLgOxfWUooj0Y00Hpx,,,AR,sv11B -「블랙볼트」,SV11B-119,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_119.png,보유중,0
Gpy5qQbe65sT76jEN3S7,,,SR,sv11B -「블랙볼트」,SV11B-160,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_160.png,미보유,0
HAHXgFW7R4SglM7N69rl,,,AR,sv11B -「블랙볼트」,SV11B-137,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_137.png,보유중,0
HFd1cPwXMfzyc2KqONKU,,,AR,sv11B -「블랙볼트」,SV11B-145,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_145.png,보유중,0
HKi8gnLZFKjF3vfQjKXb,,,SR,sv11B -「블랙볼트」,SV11B-159,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_159.png,미보유,0
KKfO2JxOILkX6pNujmTF,,,AR,sv11B -「블랙볼트」,SV11B-133,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_133.png,보유중,0
NugD0P9FXJL0ZD5zuz9C,,,AR,sv11B -「블랙볼트」,SV11B-124,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_124.png,보유중,0
OOoHdRcO24OvRmvIRpLJ,,,AR,sv11B -「블랙볼트」,SV11B-131,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_131.png,보유중,0
Q1FV3b2irGeiR828KTkC,,,AR,sv11B -「블랙볼트」,SV11B-134,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_134.png,보유중,0
SvdZoNwsm7z1NrejrH2s,,,AR,sv11B -「블랙볼트」,SV11B-116,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_116.png,보유중,0
TIMkaeC9TuJ1qqm2BFT6,,,AR,sv11B -「블랙볼트」,SV11B-103,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_103.png,보유중,0
TMtnDZM8CBYotxvvTZuC,,,AR,sv11B -「블랙볼트」,SV11B-149,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_149.png,보유중,0
UNnWCaiu6souBKieklI6,,,AR,sv11B -「블랙볼트」,SV11B-151,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_151.png,보유중,0
Ujr6nfqhAfCIKi8rQ2d7,,,AR,sv11B -「블랙볼트」,SV11B-155,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_155.png,보유중,0
V1PwXlue56htXWZ2m2lp,,,AR,sv11B -「블랙볼트」,SV11B-128,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_128.png,보유중,0
VFNeIC3M89vMyPnsWlBL,,,AR,sv11B -「블랙볼트」,SV11B-108,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_108.png,보유중,0
VkYNtsOgcsbByYxrlwTp,,,AR,sv11B -「블랙볼트」,SV11B-104,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_104.png,보유중,0
W28VGf51HMWzWfP5ZSmU,,,SR,sv11B -「블랙볼트」,SV11B-164,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_164.png,미보유,0
WJljGINvr7mXtH9F4zXi,,,AR,sv11B -「블랙볼트」,SV11B-109,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_109.png,보유중,0
WxUmc8D3ePVUTDhfLbGQ,,,AR,sv11B -「블랙볼트」,SV11B-110,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_110.png,보유중,0
XJ8ITvS2gnmHB9nDXuPQ,,,AR,sv11B -「블랙볼트」,SV11B-152,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_152.png,보유중,0
XilirKavUkUJjkultAXi,,,AR,sv11B -「블랙볼트」,SV11B-123,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_123.png,보유중,0
YrIsWpriCb9wLr0faL2B,,,AR,sv11B -「블랙볼트」,SV11B-118,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_118.png,보유중,0
ZGxrPFiMLvgG6SX0UeKK,,,SR,sv11B -「블랙볼트」,SV11B-163,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_163.png,미보유,0
aeX0GbPPD6Oy4x0XXyju,,,AR,sv11B -「블랙볼트」,SV11B-105,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_105.png,보유중,0
c5eP2oO5dBBKIeBHRPL1,,,SR,sv11B -「블랙볼트」,SV11B-162,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_162.png,미보유,0
d99mCikxGX3OyDVA8BOH,,,AR,sv11B -「블랙볼트」,SV11B-125,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_125.png,보유중,0
fcuYvxEP3XoP1d2NIV4M,,,AR,sv11B -「블랙볼트」,SV11B-150,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_150.png,보유중,0
fmlFtslRElI6D51pD5LT,,,AR,sv11B -「블랙볼트」,SV11B-129,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_129.png,보유중,0
g8QXaKeI4h6nigNfhRIm,,,AR,sv11B -「블랙볼트」,SV11B-112,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_112.png,보유중,0
gBDzwKJcJuaJVNMiDrNY,,,AR,sv11B -「블랙볼트」,SV11B-147,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_147.png,보유중,0
inaJLRr5LMBo972rzmjh,,,AR,sv11B -「블랙볼트」,SV11B-154,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_154.png,보유중,0
ivONZ8FMherVfbaUZSLc,,,AR,sv11B -「블랙볼트」,SV11B-120,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_120.png,보유중,0
jJ63L8yf4SaFtGHsvkCO,,,AR,sv11B -「블랙볼트」,SV11B-126,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_126.png,보유중,0
lBHsMJzLy8Uqwo9x1TJk,,,AR,sv11B -「블랙볼트」,SV11B-143,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_143.png,보유중,0
nl6n7fsSgBvBnEaE5NMT,,,SR,sv11B -「블랙볼트」,SV11B-161,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_161.png,보유중,0
oJapy9eIJs4RTnJfg18v,,,SAR,sv11B -「블랙볼트」,SV11B-168,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_168.png,미보유,0
oVzqgpvqXmTPBkamRUnh,,,AR,sv11B -「블랙볼트」,SV11B-153,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_153.png,보유중,0
qvsEOsJircGHp3qknCSw,,,AR,sv11B -「블랙볼트」,SV11B-117,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_117.png,보유중,0
rJQNlIMoi19Qz7MMlbu3,,,AR,sv11B -「블랙볼트」,SV11B-132,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_132.png,보유중,0
rRHLGdPE37soIak1sfjc,,,AR,sv11B -「블랙볼트」,SV11B-111,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_111.png,보유중,0
s0x7EE26qx6BOgwk9nVn,,,AR,sv11B -「블랙볼트」,SV11B-114,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_114.png,보유중,0
uAEScDFEK2SWdaHcDCPe,,,AR,sv11B -「블랙볼트」,SV11B-130,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_130.png,보유중,0
ubstMBevlEgN7v4Cquct,,,AR,sv11B -「블랙볼트」,SV11B-142,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_142.png,보유중,0
us2IPWFn5GP1UpV6ZBGT,,,AR,sv11B -「블랙볼트」,SV11B-122,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_122.png,보유중,0
yUJk7u7IRjjbiMNf02p7,,,AR,sv11B -「블랙볼트」,SV11B-144,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_144.png,보유중,0
0cAGPdUZRpNiV79fZMu9,,,SR,sv10 -「로켓단의 영광」,SV10-117,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_117.png,보유중,0
0mr3UoEZjhbOI48q131n,,,AR,sv10 -「로켓단의 영광」,SV10-105,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_105.png,보유중,0
1TVR54nwtbEFh2nzo5cc,,,AR,sv10 -「로켓단의 영광」,SV10-099,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_099.png,보유중,0
4PqMKhNThNOttz75Gw45,,,UR,sv10 -「로켓단의 영광」,SV10-131,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_131.png,미보유,0
4eBkw5Fhf6cOpyZG8bYN,,,UR,sv10 -「로켓단의 영광」,SV10-130,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_130.png,미보유,0
80XlkcpWmyxnYiTTi6VE,,,AR,sv10 -「로켓단의 영광」,SV10-110,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_110.png,보유중,0
8oHHVuaMKmxWCKncuUkj,,,SR,sv10 -「로켓단의 영광」,SV10-118,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_118.png,보유중,0
FCHlbcZ63mxFTFMnIqvy,,,AR,sv10 -「로켓단의 영광」,SV10-101,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_101.png,보유중,0
HbcjpB2LjLoh3cuWK2Si,,,AR,sv10 -「로켓단의 영광」,SV10-103,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_103.png,보유중,0
IGCzg80d0YZ22CSbAYlY,,,AR,sv10 -「로켓단의 영광」,SV10-104,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_104.png,보유중,0
JaohInHHX2RbuZnoSQC6,,,AR,sv10 -「로켓단의 영광」,SV10-106,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_106.png,보유중,0
MxtbuEJPKTBLjw3zq4gi,,,AR,sv10 -「로켓단의 영광」,SV10-109,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_109.png,보유중,0
NGdAnXN0mhbKwT1WnM0x,,,SR,sv10 -「로켓단의 영광」,SV10-123,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_123.png,미보유,0
SxSjLe53zlr8z5oWUm2e,,,SR,sv10 -「로켓단의 영광」,SV10-113,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_113.png,미보유,0
VPxbJiEAbB5muIEYCbrD,,,SR,sv10 -「로켓단의 영광」,SV10-119,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_119.png,미보유,0
WLLTMbZ3gLMMFLfGuGVc,,,SR,sv10 -「로켓단의 영광」,SV10-115,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_115.png,미보유,0
YYE06hmR5m523YYhQPoA,,,AR,sv10 -「로켓단의 영광」,SV10-100,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_100.png,보유중,0
Yq0IzncjcCabnxRXok6t,,,SR,sv10 -「로켓단의 영광」,SV10-111,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_111.png,미보유,0
fAmaQT4JSyW4X6Igaq4u,,,UR,sv10 -「로켓단의 영광」,SV10-132,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_132.png,미보유,0
hkduC5CGERp3ZFeVAXgL,,,SR,sv10 -「로켓단의 영광」,SV10-114,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_114.png,보유중,0
jLw9WVHfe49kpybEIOJn,,,AR,sv10 -「로켓단의 영광」,SV10-102,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_102.png,보유중,0
lG8ojAKQL4PEsRJaft7W,,,SR,sv10 -「로켓단의 영광」,SV10-120,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_120.png,미보유,0
lT2jsAgmQhWnRKgEuQrY,,,SR,sv10 -「로켓단의 영광」,SV10-112,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_112.png,보유중,0
qZkUOlfaucEMag6IaKSQ,,,SR,sv10 -「로켓단의 영광」,SV10-116,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_116.png,보유중,0
uFaKPtOjMehNXfRk73bb,,,SR,sv10 -「로켓단의 영광」,SV10-122,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_122.png,미보유,0
wJOSlKcoNAsuQKB9hCBU,,,AR,sv10 -「로켓단의 영광」,SV10-107,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_107.png,보유중,0
1RS6EPJXCk1OvJGEIHAv,,,S,sm8b -「울트라샤이니」,SM8b-172,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_172.png,미보유,0
1ijEBwKGsODh2kDe4bZ3,,,S,sm8b -「울트라샤이니」,SM8b-196,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_196.png,미보유,0
1stftfke37nuony08Yf3,,,SSR,sm8b -「울트라샤이니」,SM8b-210,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_210.png,미보유,0
1uQz5AabTerGI9w4psGw,,,SSR,sm8b -「울트라샤이니」,SM8b-220,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_220.png,미보유,0
2ctFyIJk8hcNlA99jlQt,,,S,sm8b -「울트라샤이니」,SM8b-176,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_176.png,미보유,0
7GNJThisMgRAtu23gtDb,,,S,sm8b -「울트라샤이니」,SM8b-183,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_183.png,미보유,0
7NvjDlSfByGW9DKzSV7q,,,S,sm8b -「울트라샤이니」,SM8b-185,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_185.png,미보유,0
84J4EwbSoHc9NUxDS5xK,,,SR,sm8b -「울트라샤이니」,SM8b-159,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_159.png,미보유,0
9AIWbdaNJAYP9CaoCTgF,,,S,sm8b -「울트라샤이니」,SM8b-180,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_180.png,미보유,0
9FNW6jXAJbNlvAbkX1s4,,,S,sm8b -「울트라샤이니」,SM8b-166,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_166.png,미보유,0
9k7tINwnVkmHlQC4VpHH,,,S,sm8b -「울트라샤이니」,SM8b-182,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_182.png,미보유,0
9kR7mF5FZFVbcY8lVZfr,,,SSR,sm8b -「울트라샤이니」,SM8b-243,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_243.png,미보유,0
BnyBGCMbCrQVN6KpY7tj,,,S,sm8b -「울트라샤이니」,SM8b-197,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_197.png,미보유,0
CD5MbXYmNoTiyNN4QgbK,,,S,sm8b -「울트라샤이니」,SM8b-170,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_170.png,미보유,0
