raw_database_id,rarity,cardName,price,series,status,createdAt,possessions,pokedexNumber,imageUrl,cardNumber,type,isLegacy
oJIMSrkZmfKgCVgFBFbq,SSR,,0,sm8b -「울트라샤이니」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_236.png,SM8b-236,,true
oOCn5mJjFwM0AEkSAHKS,SSR,,0,sv4a -「샤이니트레저 ex」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_325.png,SV4a-325,,true
oPibO0gY9e0xG6A72ni5,HR,,0,s11a -「백열의 아르카나」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS11a-091.png,S11a-091,,true
oQtNee29taPk4N510xxS,S,,0,sm8b -「울트라샤이니」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_182.png,SM8b-182,,true
oUsL0Boqkv8QjREDAzwR,SAR,스이쿤 V,0,s12a -「VSTAR 유니버스」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS12a-215.png,S12a-215,,true
oWKwaJ48i1wUk5qyF94J,SAR,춤추새 ex,0,m2 -「인페르노X」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/MEGA/M2/M2_111.png,M2-111,,true
oWTOC3nrQG2aIzKtSkmq,AR,화염레오,0,sv1a -「트리플렛비트」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV1a-077.png,SV1a-077,,true
obNmwSjfSappyigunPKL,SR,,0,sv8a -「테라스탈 페스타 ex」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_196.png,SV8a-196,,true
obSuRlCZTZsn4tSblXet,SAR,부르르릉 ex,0,sv3 - 「흑염의 지배자」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_135.png,SV3-135,,true
odRObg7lrCeLU2sfyOgt,CSR,님피아 Vmax,0,s8b -「VMAX 클라이맥스」,보유중,,,700,https://mtg-kr.com/cardimage/poketcgS8b-232.png,S0008b-0232,,true
oky7nHn2up98s5784IIG,SAR,전툴라 ex,0,sv7 -「스텔라미라클」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_128.png,SV7-128,포켓몬,true
onWgfXzcr8ijFAHzyt0N,UR,,0,sv1a -「트리플렛비트」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_103.png,SV1a-103,,true
oofVk1HlebpfoLMs8wVE,PROMO,유나가바 님피아,0,PROMO,보유중,,,,,,,true
opFLOI8TS8m8ynkggnqf,SSR,,0,sv4a -「샤이니트레저 ex」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_324.png,SV4a-324,,true
opFZxG7xkxuF0nBq93Uv,AR,라티오스,0,sv7a -「낙원드래고나」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV7a-070.png,SV7a-070,포켓몬,
orHzxnd1n1a6Ekj4uQ2D,SAR,하솔,0,sv8a -「테라스탈 페스타 ex」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_232.png,SV8a-232,,true
orukgSvExQaFyvDS2iKB,AR,,0,m1S -「메가 심포니아」,보유중,,,,https://mtg-kr.com/cardimage/poketcgM1S-066.png,M1S-066,,true
otZzeKZ69DlSzPZLtX89,AR,파리스,0,s12a -「VSTAR 유니버스」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS12a-207.png,S12a-207,,true
ouBCbnYfv0jCw9WfPHit,AR,,0,sv11B -「블랙볼트」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_111.png,SV11B-111,,true
ovZbbjROyR6mqzEfG1zq,SR,,0,sm6a -「드래곤스톰」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_058.png,SM6a-058,서포트,true
ovsvhXTCNbLvmimjdz6r,S,,0,sm8b -「울트라샤이니」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_178.png,SM8b-178,,true
ox6Y9d83LPQYygXPymMK,SAR,돌핀맨 ex,0,sv8a -「테라스탈 페스타 ex」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_207.png,SV8a-207,,true
oy7SZwQAzhzDdBVdYsCF,AR,미라몽,0,sv6a -「나이트원더러」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV6a-069.png,SV6a-069,포켓몬,true
p1SEv51moJxnAst5zOpC,SR,아기씨,0,s11 -「로스트어비스」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS11-115.png,S11-115,,true
p4fiurgqRKVZbdbICR86,AR,어리짱,0,sv2D -「클레이버스트」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_076.png,SV2D-076,,true
p5uY4BJa9HTL7hvSPfto,SR,뮤 ex,0,sv2a -「포켓몬 카드 151」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_195.png,SV2a-195,포켓몬,true
p7IUalTHrHkGFY17zDmr,SAR,피죤투 ex,0,sv3 - 「흑염의 지배자」,보유중,,,18,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_136.png,SV0003-0136,포켓몬,
pBri8efTa6LUWklfL7eR,SR,,0,sv9 -「배틀파트너즈」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_114.png,SV9-114,,true
pE8GzayQXaHEDywUQisl,SAR,고동치는달 ex,0,sv4K -「고대의 포효」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_090.png,SV4K-090,포켓몬,
pFzMN1fLMTt6QKAKQTbd,SR,,0,m2a -「메가드림」,미보유,,,,https://mtg-kr.com/cardimage/poketcgM2a-214.png,M2a-214,,true
pLp1OKRbNVzfdlmx76Lz,SSR,지가르데 GX,0,sm8b -「울트라샤이니」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_225.png,SM8b-225,포켓몬,true
pOsTAwGYGv60I7zFmlIP,CHR,따라큐,0,sm11b -「드림리그」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_058.png,SM11b-058,포켓몬,
pSIxdrWXDMzn0Tla4WMY,AR,,0,m2a -「메가드림」,보유중,,,,https://mtg-kr.com/cardimage/poketcgM2a-210.png,M2a-210,,true
pT8DRBBpIZiZrIdzkBtk,SAR,무쇠감투 ex,0,sv8a -「테라스탈 페스타 ex」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_214.png,SV8a-214,포켓몬,true
pYlgliMgo2RQIDbEd51p,SR,,0,sv4K -「고대의 포효」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_079.png,SV4K-079,,true
pcXUDLx8EBdiMPGrPLqu,AR,,0,sv11W -「화이트플레어」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_148.png,SV11W-148,,true
pcZ9rr1vGF7rSqdd6amm,AR,고라파덕,0,m2a -「메가드림」,보유중,,,54,https://mtg-kr.com/cardimage/poketcgM2a-199.png,M0002a-0199,포켓몬,
pd73Jdwf3p8gHGPrxIRa,SAR,네모,0,sv4a -「샤이니트레저 ex」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_351.png,SV4a-351,서포트,true
pj14dBGrha3W7s5afeu4,S,,0,sm8b -「울트라샤이니」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_176.png,SM8b-176,,true
pk8sYcrAECk4QrbDd7NH,SAR,보스의 지령,0,sv1a -「트리플렛비트」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_099.png,SV1a-099,서포트,true
pn2cqPrnr1EmyWlDooDQ,없음,,0,MC - MEGA「스타트 덱 100 배틀컬렉션」,보유중,,,,https://mtg-kr.com/cardimage/poketcgMC-747.png,MC-747,,true
pncUYPyTsP4l36UpXX7d,AR,,0,sv4a -「샤이니트레저 ex」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_339.png,SV4a-339,,true
pnreIkiwLE4hmMWITXoI,SR,전목,0,s9a -「배틀리전」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS9a-082.png,S9a-082,포켓몬,true
pqQpx1xjCixnuNBQSG7r,SR,이상해꽃 EX,0,XY 확장팩 제1탄 「X컬렉션」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/XY1/K1_X_061.jpg,,,true
pr7xsQ6vpzdmIp0hpPWv,S,,0,sm8b -「울트라샤이니」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_201.png,SM8b-201,,true
prz1dpWZ0Q1IlSmk0qSD,SAR,N의 조로아크 ex,0,m2a -「메가드림」,보유중,,[object Object],571,https://mtg-kr.com/cardimage/poketcgM2a-242.png,M0002a-0242,포켓몬,
pst2Z9jaeiVqXqbY3UCK,SAR,루카리오 Vstar,0,s12a -「VSTAR 유니버스」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS12a-226.png,S12a-226,포켓몬,true
pv4RNOonXsBCEsZaBxdm,없음,,0,MC - MEGA「스타트 덱 100 배틀컬렉션」,미보유,,,,https://mtg-kr.com/cardimage/poketcgMC-758.png,MC-758,,true
pvRsBB7curleh9ghrczT,SR,,0,sv11W -「화이트플레어」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_160.png,SV11W-160,,true
pxExXRVNfEItLrvObFFQ,SAR,탱탱겔 ex,0,sv11W -「화이트플레어」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_170.png,SV11W-170,,true
pxzCj0WwSIANtrNdS8E2,UR,,0,sv6a -「나이트원더러」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_093.png,SV6a-093,,true
pydg3MG55EfPCpDlPlOh,SR,,0,s9 -「스타버스」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS9-110.png,S9-110,,true
q0Msfq6IFJ7NUQKPKqfI,CSR,,0,s8b -「VMAX 클라이맥스」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS8b-213.png,S8b-213,,true
q2ZiYtpXezNl84B27Jl1,SR,,0,sm6a -「드래곤스톰」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_056.png,SM6a-056,포켓몬,
q2u0ph9Cq3KbNqcu3ITw,AR,,0,sv6a -「나이트원더러」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_074.png,SV6a-074,,true
q4TIipT9cUAFnW4iMlzE,CHR,잠만보,0,s10a -「다크판타스마」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS10a-077.png,S10a-077,포켓몬,true
q5Sy5u6vRBjr6XkTd1SK,SR,레드의 도전,0,sm12a -「TAG TEAM GX 태그올스타즈」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM12a/SM12a_191.png,SM12a-191,서포트,true
q5rqaUOl2P0uDBOaQvz4,SR,,0,sm6b -「챔피언로드」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_062.png,SM6b-062,서포트,true
q5wGc3ci4lAXR0DqOGl2,SR,,0,sv10 -「로켓단의 영광」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_123.png,SV10-123,,true
q7qQ40rLlKfRebM0qMmE,SR,거북왕 EX,0,XY 확장팩 제1탄 「Y컬렉션」,보유중,,,9,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/XY1/K1_Y_061.jpg,,포켓몬,
qAMU3kbbPyth0srdRjCp,AR,,0,sv1V -「바이올렛 ex」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV1V-081.png,SV1V-081,,true
qAioTHTM754HSpuBp0eB,HR,,0,s9 -「스타버스」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS9-124.png,S9-124,,true
qBr90ftKjdtKdF16xXjf,SR,,0,sv3a -「레이징서프」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_079.png,SV3a-079,,true
qCueMd1f5bNjluPqjqan,SAR,테사,0,sv3 - 「흑염의 지배자」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_138.png,SV3-138,,true
qEmzZJ9OBQZm8O7iYeBX,SAR,뮤 ex,0,sv2a -「포켓몬 카드 151」,미보유,,,151,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_205.png,SV2a-205,포켓몬,
qIZ6mbjeoXEjuRXfpQSn,AR,,0,sv5K -「와일드포스」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_075.png,SV5K-075,,true
qKpYz6LGUU1IiigSFnT3,AR,,0,m1S -「메가 심포니아」,보유중,,,,https://mtg-kr.com/cardimage/poketcgM1S-070.png,M1S-070,,true
qLsf85X7irvH71lboQr8,UR,,0,s9 -「스타버스」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS9-125.png,S9-125,,true
qMs7SxFM8Wai7FgBGpzv,AR,,0,sv3a -「레이징서프」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_070.png,SV3a-070,,true
qPHO1LiFejQ1GwcAdIBe,SAR,심향의 모험,0,sv9a -「열풍의 아레나」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV9a-089.png,SV9a-089,,true
qRSwYyIEk2zx6DGVFz2W,SR,가라르 나이킹 V,0,s11 -「로스트어비스」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS11-109.png,S11-109,포켓몬,
qWenrWS3Nqoep3xsxMJs,UR,미라이돈 ex,0,sv1V -「바이올렛 ex」,미보유,,,1008,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_106.png,SV1V-106,,true
qXxwIxg0dO7sUJtWLElp,AR,,0,sv5M -「사이버저지」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_078.png,SV5M-078,,true
qcVWeSE4vGqlPqKs5ogM,SR,,0,s9a -「배틀리전」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS9a-076.png,S9a-076,,true
qdl6SEopS4aQRo9lwhkx,SAR,리자몽 ex,0,sv3 - 「흑염의 지배자」,미보유,,,6,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_134.png,SV0003-0134,포켓몬,true
qeTwZuuu0KpUCE0v9FDT,AR,,0,sv7 -「스텔라미라클」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_107.png,SV7-107,,true
qhsx35Vf5Vcyyeu7epYm,SR,,0,sv6 -「변환의 가면」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_114.png,SV6-114,,true
qj1xReEMZl6Vdg2szgB2,SR,모란,0,sv1S -「스칼렛 ex」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_097.png,SV1S-097,서포트,true
qjPSVzboGeVbVbQCON0f,SAR,네오라이트 V,0,s12a -「VSTAR 유니버스」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS12a-216.png,S12a-216,,true
ql0ff67bHkn2kqEg0E0o,AR,마기라스,0,sv2D -「클레이버스트」,보유중,,,248,https://mtg-kr.com/cardimage/poketcgSV2D-079.png,SV0002D-0079,,true
qmGlnv7mEtqfAxPaFqEC,SR,,0,m2a -「메가드림」,미보유,,,,https://mtg-kr.com/cardimage/poketcgM2a-219.png,M2a-219,,true
qmLRRP536wCReLZKMQ5t,CHR,,0,s8b -「VMAX 클라이맥스」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS8b-209.png,S8b-209,,true
qmduNvsCzg8v3vkFZlTs,없음,,0,MC - MEGA「스타트 덱 100 배틀컬렉션」,미보유,,,,https://mtg-kr.com/cardimage/poketcgMC-756.png,MC-756,,true
qpl8xBgQMiiljwVnANwi,SR,,0,sv2D -「클레이버스트」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_088.png,SV2D-088,,true
qsHbZ59G3T6OWFnzaDMW,SAR,히스이 대검귀 Vstar,0,s12a -「VSTAR 유니버스」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS12a-230.png,S12a-230,,true
qw3EFjw4NS0e3INucR3v,UR,,0,sv1a -「트리플렛비트」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_101.png,SV1a-101,,true
qydg1af7Bhg6xlhVpsqw,SR,,0,m2a -「메가드림」,미보유,,,,https://mtg-kr.com/cardimage/poketcgM2a-215.png,M2a-215,,true
r31vdUP8dyj4s4r9b7qQ,AR,,0,sv11W -「화이트플레어」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_157.png,SV11W-157,,true
r36Y3tQzQiI1qPVQdzB6,AR,메더,0,sv8 -「초전브레이커」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV8-113.png,SV8-113,포켓몬,true
r48DLts3mMUHVXtUj5BW,SR,,0,sv11B -「블랙볼트」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_161.png,SV11B-161,,true
r4dCtdTV7z7gHzRWfiy7,S,,0,sm8b -「울트라샤이니」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_188.png,SM8b-188,,true
r6V8rwnu56BocrNR6RMs,SR,,0,sv1a -「트리플렛비트」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_089.png,SV1a-089,,true
r9wpvyO9jqp5du6jtoLT,AR,가라르 썬더,0,s12a -「VSTAR 유니버스」,보유중,,,145,https://mtg-kr.com/cardimage/poketcgS12a-188.png,S12a-188,포켓몬,
rHbU55tOyYaI03SgNaSn,SR,리자몽 V,0,s9 -「스타버스」,보유중,,,6,https://mtg-kr.com/cardimage/poketcgS9-103.png,S0009-0103,포켓몬,true
rI2RqbKB5kJYtTNKQR30,AR,노고고치,0,sv2P -「스노해저드」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV2P-083.png,SV2P-083,,true
rJgnmWoWrLXYxon1jP0a,SR,피아나의 결의,0,s7R -「창공스트림」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS7r-079.png,S7r-079,,true
rKMhtq8Hg3u6wSorRS9g,AR,,0,sv11W -「화이트플레어」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_113.png,SV11W-113,,true
rLlpfQP8Hc9Cagy0795n,SAR,메가이어롭 ex,0,m2 -「인페르노X」,보유중,,,,https://mtg-kr.com/cardimage/poketcgM2-114.png,M2-114,포켓몬,true
rOBfO68nRS1POaFispsZ,SR,,0,m1S -「메가 심포니아」,미보유,,,,https://mtg-kr.com/cardimage/poketcgM1S-082.png,M1S-082,,true
rYN1Q1tVX0BTYjVUxN6t,AR,,0,sv4K -「고대의 포효」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_077.png,SV4K-077,,true
raQ8EGzsRrsHabFmD7bk,AR,,0,sv11W -「화이트플레어」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_133.png,SV11W-133,,true
rdMsgmOXqXeysMZe1NDS,SR,,0,m1S -「메가 심포니아」,미보유,,,,https://mtg-kr.com/cardimage/poketcgM1S-083.png,M1S-083,,true
reaExoQSlZyGd0uScqnQ,AR,엠라이트,0,sv8 -「초전브레이커」,보유중,,,,poketcgSV8-114.png,SV8-114,포켓몬,
resBpWfHD1knkLn5WEQI,AR,,0,sv11W -「화이트플레어」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_118.png,SV11W-118,,true
rfaZTz6HNscgaxCHqgI0,AR,파라블레이즈,0,sv8 -「초전브레이커」,보유중,,,,poketcgSV8-109.png,SV8-109,,true
rlAD6kyaJx2BLzOtSA90,SR,M리자몽 EX,0,XY BREAK 확장팩 BASE PACK 20th Anniversary,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_104.jpg,104/100,포켓몬,
rmblO91airGFgjf9ktLc,SR,,0,s9 -「스타버스」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS9-111.png,S9-111,,true
rn0s0SPJ1hs8VVliBrAh,SR,N의 각오,0,sm11b -「드림리그」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_066.png,SM11b-066,,true
rpAtDaUkIgpoG743oGQi,SR,쥬피썬더 V,0,s6a -「이브이 히어로즈」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS6a-078.png,S6a-078,포켓몬,
rpuNi6rEON9EP615FpYi,AR,어써러셔,0,sv1S -「스칼렛 ex」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV1S-082.png,SV1S-082,,true
rq2y5SZbM9uENItucYGE,SR,피죤투 ex,0,sv3 - 「흑염의 지배자」,미보유,,,0018,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_128.png,SV3-0128,,true
rqxS8TuESmngHVr1qJrt,AR,,0,sv11W -「화이트플레어」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_127.png,SV11W-127,,true
rrBQiIYuIS0PoQBLLa4l,SSR,,0,sm8b -「울트라샤이니」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_213.png,SM8b-213,,true
rsiVVdjZK25rI4rIT2YU,SR,,0,sv4K -「고대의 포효」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_083.png,SV4K-083,,true
rxnBkA8XZ59CJVfgZCOD,SAR,파비코리 ex,0,sv4M -「미래의 일섬」,미보유,,,334,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_090.png,SV0004M-0090,,true
s0JBa30MMo3jnEMEuqhj,UR,,0,sv10 -「로켓단의 영광」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_130.png,SV10-130,,true
s2vBeLB00W4HusUqoT7t,AR,,0,sv11B -「블랙볼트」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_130.png,SV11B-130,,true
s5XC1h4E4QVYeV6qilwd,SAR,로켓단의 크로뱃 ex,0,sv10 -「로켓단의 영광」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_127.png,SV10-127,포켓몬,true
s7uKkkFm0Xf1dZp4qPtH,SR,,0,sv5a -「크림슨헤이즈」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_080.png,SV5a-080,,true
s8sbEvZMXcGNnqM4JCxf,AR,,0,sv11W -「화이트플레어」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_139.png,SV11W-139,,true
sDjLy4lpwjEuWP9JOWsZ,SR,,0,sv5K -「와일드포스」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_090.png,SV5K-090,,true
sEEDLDwz8Meda4gWujpz,SAR,리자몽 V,0,s12a -「VSTAR 유니버스」,보유중,,,6,https://mtg-kr.com/cardimage/poketcgS12a-211.png,S0012a-0211,포켓몬,true
sEn9r5PXnCQImN8dkdUA,AR,,0,sv11W -「화이트플레어」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_120.png,SV11W-120,,true
sHlUJTCfvK7TaeiS0rTG,AR,,0,m2a -「메가드림」,보유중,,,,https://mtg-kr.com/cardimage/poketcgM2a-202.png,M2a-202,,true
sHrZMHhs1VWM1Dhr7y87,SR,아킬,0,s8b -「VMAX 클라이맥스」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS8b-270.png,S8b-270,서포트,true
sIGtORR2GeNJvOgzZzwa,SR,에이스번 ex,0,sv7 -「스텔라미라클」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_116.png,SV7-116,포켓몬,
sIWRThhgkASi4s1Z5H8n,AR,,0,sv6 -「변환의 가면」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_111.png,SV6-111,,true
sJu0kyHfNR3fmCyHbAPF,SR,,0,m2 -「인페르노X」,미보유,,,,https://mtg-kr.com/cardimage/poketcgM2-105.png,M2-105,,true
sKoC1gltIqhDCAdYYi3K,SAR,그루샤,0,sv2P -「스노해저드」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_095.png,SV2P-095,서포트,true
sN5ImPWQLiu4ZWAYqcXF,AR,,0,m1S -「메가 심포니아」,보유중,,,,https://mtg-kr.com/cardimage/poketcgM1S-064.png,M1S-064,,true
sNTbnFh5oj6MLawrwntM,AR,마라카치,0,sv9 -「배틀파트너즈」,보유중,,,,https://mtg-kr.com/cardimage/poketcgSV9-101.png,SV9-101,,true
sOOQ9aBhvGwqylyqF1Gi,SAR,테라파고스 ex,0,sv8a -「테라스탈 페스타 ex」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_226.png,SV8a-226,,true
sQsMFA9oZo6B2vRe5fAW,AR,,0,sv3a -「레이징서프」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_063.png,SV3a-063,,true
sRJZ4ktIupykceyrHyNd,UR,,0,sv5M -「사이버저지」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_098.png,SV5M-098,,true
sUzyLUEUMYcAXOncinSz,AR,히스이 미끄래곤,0,s12a -「VSTAR 유니버스」,보유중,,,706,https://mtg-kr.com/cardimage/poketcgS12a-196.png,S12a-196,포켓몬,
sX2SK2HwxvmynZ1GKXIh,SR,팔데아의 학생,0,sv4a -「샤이니트레저 ex」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_346.png,SV4a-346,서포트,true
sa0WP5DhDW9NOZyxSE5C,AR,,0,sv11B -「블랙볼트」,보유중,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_114.png,SV11B-114,,true
saQzmRjmCfzp7rZ2JhTT,SR,,0,s9a -「배틀리전」,미보유,,,,https://mtg-kr.com/cardimage/poketcgS9a-075.png,S9a-075,,true
scR5gw7rUw8QbnWKIGhl,SAR,루티아의 어필,0,sv7a -「낙원드래고나」,미보유,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_090.png,SV7a-090,,true
scjErABxzRSvNToFJRkz,SR,,0,m2 -「인페르노X」,미보유,,,,https://mtg-kr.com/cardimage/poketcgM2-109.png,M2-109,,true
sfWZcUJRU0kOjze0OLuz,SR,에브이 V,0,s6a -「이브이 히어로즈」,보유중,,,,https://mtg-kr.com/cardimage/poketcgS6a-080.png,S6a-080,포켓몬,
