raw_database_id,pokedexNumber,isLegacy,rarity,imageUrl,cardNumber,cardName,type,possessions,status,createdAt,language,series,price
nOAHJNf73merdJv4xRhh,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV5M-087.png,SV5M-087,,,,미보유,,,sv5M -「사이버저지」,0
nPez6qR9lTGpS8yCduRz,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgS11-116.png,S11-116,,,,미보유,,,s11 -「로스트어비스」,0
nQpt6ETPGWrP6SShqWro,,,,,,,,,,,,,0
nRk4DEoHFngLYKhiNNz6,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_143.png,SV11W-143,,포켓몬,,보유중,,,sv11W -「화이트플레어」,0
nVGnqy6EyWMvDuBSJ67P,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgM1S-075.png,M1S-075,포곰곰,포켓몬,,보유중,,,m1S -「메가 심포니아」,0
nWAWu8iD40feUjxJFFMI,,,SR,https://mtg-kr.com/cardimage/poketcgS8-107.png,S8-107,,,,,,,s8 -「퓨전아츠」,0
nXZG9oZYJWWbgC74urVZ,,TRUE,CHR,https://mtg-kr.com/cardimage/poketcgS10a-076.png,S10a-076,화강돌,포켓몬,,보유중,,,s10a -「다크판타스마」,0
nbLsgJIbkY0rO1bNoziU,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgM2-100.png,M2-100,,,,미보유,,,m2 -「인페르노X」,0
nbYCHb5Mg4ZgObIeLTqz,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgM1S-074.png,M1S-074,딜리버드,포켓몬,,보유중,,,m1S -「메가 심포니아」,0
nby3wlK6RKE9aBiVC0UT,,TRUE,기타 AR,https://mtg-kr.com/cardimage/poketcgMC-754.png,MC-754,,,,보유중,,,MC - MEGA「스타트 덱 100 배틀컬렉션」,0
ncl6xutNhCW7hdLVs0VH,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV2a-189.png,SV2a-189,,,,미보유,,,sv2a -「포켓몬 카드 151」,0
nhDyxCNJhYAdwS7GHJDV,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgM2a-207.png,M2a-207,,포켓몬,,보유중,,,m2a -「메가드림」,0
nhI3QfzBXzsc5VVesZtW,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgM2-089.png,M2-089,스트린더,포켓몬,,보유중,,,m2 -「인페르노X」,0
nht8aFHDSEXyZuRBdP0j,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV8-112.png,SV8-112,레어코일,포켓몬,[object Object],보유중,,,sv8 -「초전브레이커」,0
niU23O6qL5bqYgEbdbLv,,TRUE,SSR,https://mtg-kr.com/cardimage/poketcgSM8b-212.png,SM8b-212,,,,미보유,,,sm8b -「울트라샤이니」,0
nlSR7c6NEj3M32derhra,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSM11a-066.png,SM11a-066,,,,미보유,,,sm11a -「리믹스바우트」,0
nnavKjIs4OBhJ9uZMwLv,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV5a-086.png,SV5a-086,세류,서포트,,미보유,,,sv5a -「크림슨헤이즈」,0
nodaVsBdV2PHpK0i9ryI,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgS11a-082.png,S11a-082,세레나,,,미보유,,,s11a -「백열의 아르카나」,0
nq0A3IXJjK51yGjBuWAg,,TRUE,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_092.png,SV4M-092,투로박사의 시나리오,,,미보유,,,sv4M -「미래의 일섬」,0
nqRxpgW3TlUHKwvsmqJU,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV2a-198.png,SV2a-198,비주기의 카리스마,,,미보유,,,sv2a -「포켓몬 카드 151」,0
nvcSsAE2eecQ6iNsgyyb,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_129.png,SV11B-129,,포켓몬,,보유중,,,sv11B -「블랙볼트」,0
nwlJbGnYpmbo31LC0Xpx,494,,PROMO,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV-P/SV-P_202.png?w=512,,비크티니,포켓몬,[object Object],등급카드,,한국,PROMO,0
o1zkgAvOv4IRIT4CODYz,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV8-128.png,SV8-128,,,,미보유,,,sv8 -「초전브레이커」,0
o2McH5h25sYN6cOXGOAi,151,,SAR,https://mtg-kr.com/cardimage/poketcgSV4a-347.png,SV4a-347,뮤 ex,포켓몬,,미보유,,,sv4a -「샤이니트레저 ex」,0
o2cD9qPrvhbBrz4kRxph,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV5M-079.png,SV5M-079,,포켓몬,,보유중,,,sv5M -「사이버저지」,0
o5OYSEikCEMqweHQNOoP,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgM2-081.png,M2-081,로파파,포켓몬,,보유중,,,m2 -「인페르노X」,0
o5cJmBeb9P3tNcSAUjcx,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_137.png,SV11B-137,,포켓몬,,보유중,,,sv11B -「블랙볼트」,0
oBPVp6UFxJ7XTAv94qvN,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV7a-068.png,SV7a-068,치갈기,포켓몬,,보유중,,,sv7a -「낙원드래고나」,0
oCqv5VayYFaKqbVMgMnc,,TRUE,SR,,SM6b-061,규토리장인,서포트,,보유중,,,sm6b -「챔피언로드」,0
oEyPQ7NOFNulVwKlBY0N,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV2P-074.png,SV2P-074,빙큐보,포켓몬,,보유중,,,sv2P -「스노해저드」,0
oHDQ1NWs42umKI48gMY5,,,AR,https://mtg-kr.com/cardimage/poketcgSV2P-072.png,SV2P-072,그푸리,포켓몬,,보유중,,,sv2P -「스노해저드」,0
oJIMSrkZmfKgCVgFBFbq,,TRUE,SSR,https://mtg-kr.com/cardimage/poketcgSM8b-236.png,SM8b-236,,,,미보유,,,sm8b -「울트라샤이니」,0
oOCn5mJjFwM0AEkSAHKS,,TRUE,SSR,https://mtg-kr.com/cardimage/poketcgSV4a-325.png,SV4a-325,,,,미보유,,,sv4a -「샤이니트레저 ex」,0
oPibO0gY9e0xG6A72ni5,,TRUE,HR,https://mtg-kr.com/cardimage/poketcgS11a-091.png,S11a-091,,,,미보유,,,s11a -「백열의 아르카나」,0
oQqFSxkWbi8WdqXtHBiw,,,AR,https://mtg-kr.com/cardimage/poketcgM3-083.png,M3-083,파이어로,포켓몬,,보유중,,,m3 -「니힐제로」,0
oQtNee29taPk4N510xxS,,TRUE,S,https://mtg-kr.com/cardimage/poketcgSM8b-182.png,SM8b-182,,,,미보유,,,sm8b -「울트라샤이니」,0
oUsL0Boqkv8QjREDAzwR,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgS12a-215.png,S12a-215,스이쿤 V,,,보유중,,,s12a -「VSTAR 유니버스」,0
oWKwaJ48i1wUk5qyF94J,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgM2-111.png,M2-111,춤추새 ex,포켓몬,,미보유,,,m2 -「인페르노X」,0
oWTOC3nrQG2aIzKtSkmq,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV1a-077.png,SV1a-077,화염레오,포켓몬,,보유중,,,sv1a -「트리플렛비트」,0
oWti9FalWhuzhOpajK0r,,,SR,https://mtg-kr.com/cardimage/poketcgSM12a-178.png,SM12a-178,대로트&야느와르몽 GX,,,,,,sm12a -「TAG TEAM GX 태그올스타즈」,0
obNmwSjfSappyigunPKL,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV8a-196.png,SV8a-196,,,,미보유,,,sv8a -「테라스탈 페스타 ex」,0
obSuRlCZTZsn4tSblXet,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgSV3-135.png,SV3-135,부르르릉 ex,,,미보유,,,sv3 - 「흑염의 지배자」,0
odRObg7lrCeLU2sfyOgt,700,TRUE,CSR,https://mtg-kr.com/cardimage/poketcgS8b-232.png,S8b-232,님피아 Vmax,포켓몬,,보유중,,,s8b -「VMAX 클라이맥스」,0
oky7nHn2up98s5784IIG,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgSV7-128.png,SV7-128,전툴라 ex,포켓몬,,미보유,,,sv7 -「스텔라미라클」,0
onWgfXzcr8ijFAHzyt0N,,TRUE,UR,https://mtg-kr.com/cardimage/poketcgSV1a-103.png,SV1a-103,,,,미보유,,,sv1a -「트리플렛비트」,0
oofVk1HlebpfoLMs8wVE,,TRUE,PROMO,,,유나가바 님피아,포켓몬,,보유중,,,PROMO,0
opFLOI8TS8m8ynkggnqf,,TRUE,SSR,https://mtg-kr.com/cardimage/poketcgSV4a-324.png,SV4a-324,,,,보유중,,,sv4a -「샤이니트레저 ex」,0
opFZxG7xkxuF0nBq93Uv,,,AR,https://mtg-kr.com/cardimage/poketcgSV7a-070.png,SV7a-070,라티오스,포켓몬,,보유중,,일본,sv7a -「낙원드래고나」,0
orHzxnd1n1a6Ekj4uQ2D,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgSV8a-232.png,SV8a-232,하솔,,,미보유,,,sv8a -「테라스탈 페스타 ex」,0
orukgSvExQaFyvDS2iKB,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgM1S-066.png,M1S-066,레오꼬,포켓몬,,보유중,,,m1S -「메가 심포니아」,0
otZzeKZ69DlSzPZLtX89,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgS12a-207.png,S12a-207,파리스,포켓몬,,보유중,,,s12a -「VSTAR 유니버스」,0
ouBCbnYfv0jCw9WfPHit,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_111.png,SV11B-111,,포켓몬,,보유중,,,sv11B -「블랙볼트」,0
ovZbbjROyR6mqzEfG1zq,,TRUE,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_058.png,SM6a-058,,서포트,,보유중,,,sm6a -「드래곤스톰」,0
ovsvhXTCNbLvmimjdz6r,,TRUE,S,https://mtg-kr.com/cardimage/poketcgSM8b-178.png,SM8b-178,,,,미보유,,,sm8b -「울트라샤이니」,0
ox6Y9d83LPQYygXPymMK,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgSV8a-207.png,SV8a-207,돌핀맨 ex,,,미보유,,,sv8a -「테라스탈 페스타 ex」,0
oxVTTewENzt74G5FxdRe,,,SR,https://mtg-kr.com/cardimage/poketcgS12-102.png,S12-102,안농 V,포켓몬,,,,,s12 -「패러다임트리거」,0
oy7SZwQAzhzDdBVdYsCF,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV6a-069.png,SV6a-069,미라몽,포켓몬,,보유중,,,sv6a -「나이트원더러」,0
ozoLUCIcg4YA9Z5Pndsc,,,SR,https://mtg-kr.com/cardimage/poketcgS12-113.png,S12-113,,서포트,,,,,s12 -「패러다임트리거」,0
p1SEv51moJxnAst5zOpC,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgS11-115.png,S11-115,아기씨,,,보유중,,,s11 -「로스트어비스」,0
p4fiurgqRKVZbdbICR86,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV2D-076.png,SV2D-076,어리짱,포켓몬,,보유중,,,sv2D -「클레이버스트」,0
p5uY4BJa9HTL7hvSPfto,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV2a-195.png,SV2a-195,뮤 ex,포켓몬,,보유중,,,sv2a -「포켓몬 카드 151」,0
p7IUalTHrHkGFY17zDmr,18,,SAR,https://mtg-kr.com/cardimage/poketcgSV3-136.png,SV3-136,피죤투 ex,포켓몬,,보유중,,,sv3 - 「흑염의 지배자」,0
pBri8efTa6LUWklfL7eR,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV9-114.png,SV9-114,,,,미보유,,,sv9 -「배틀파트너즈」,0
pE8GzayQXaHEDywUQisl,,,SAR,https://mtg-kr.com/cardimage/poketcgSV4K-090.png,SV4K-090,고동치는달 ex,포켓몬,,미보유,,,sv4K -「고대의 포효」,0
pFzMN1fLMTt6QKAKQTbd,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgM2a-214.png,M2a-214,,,,미보유,,,m2a -「메가드림」,0
pLp1OKRbNVzfdlmx76Lz,,TRUE,SSR,https://mtg-kr.com/cardimage/poketcgSM8b-225.png,SM8b-225,지가르데 GX,포켓몬,,보유중,,,sm8b -「울트라샤이니」,0
pOsTAwGYGv60I7zFmlIP,,,CHR,https://mtg-kr.com/cardimage/poketcgSM11b-058.png,SM11b-058,따라큐,포켓몬,,미보유,,,sm11b -「드림리그」,0
pSIxdrWXDMzn0Tla4WMY,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgM2a-210.png,M2a-210,,포켓몬,,보유중,,,m2a -「메가드림」,0
pT8DRBBpIZiZrIdzkBtk,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgSV8a-214.png,SV8a-214,무쇠감투 ex,포켓몬,,미보유,,,sv8a -「테라스탈 페스타 ex」,0
pYlgliMgo2RQIDbEd51p,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV4K-079.png,SV4K-079,,,,미보유,,,sv4K -「고대의 포효」,0
pcXUDLx8EBdiMPGrPLqu,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_148.png,SV11W-148,,포켓몬,,보유중,,,sv11W -「화이트플레어」,0
pcZ9rr1vGF7rSqdd6amm,54,,AR,https://mtg-kr.com/cardimage/poketcgM2a-199.png,M2a-199,고라파덕,포켓몬,,보유중,,,m2a -「메가드림」,0
pd73Jdwf3p8gHGPrxIRa,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgSV4a-351.png,SV4a-351,네모,서포트,,미보유,,,sv4a -「샤이니트레저 ex」,0
pj14dBGrha3W7s5afeu4,,TRUE,S,https://mtg-kr.com/cardimage/poketcgSM8b-176.png,SM8b-176,,,,미보유,,,sm8b -「울트라샤이니」,0
pk8sYcrAECk4QrbDd7NH,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgSV1a-099.png,SV1a-099,보스의 지령,서포트,,미보유,,,sv1a -「트리플렛비트」,0
pn2cqPrnr1EmyWlDooDQ,,TRUE,없음,https://mtg-kr.com/cardimage/poketcgMC-747.png,MC-747,,,,보유중,,,MC - MEGA「스타트 덱 100 배틀컬렉션」,0
pncUYPyTsP4l36UpXX7d,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV4a-339.png,SV4a-339,,포켓몬,,보유중,,,sv4a -「샤이니트레저 ex」,0
pnreIkiwLE4hmMWITXoI,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgS9a-082.png,S9a-082,전목,포켓몬,,미보유,,,s9a -「배틀리전」,0
pqQpx1xjCixnuNBQSG7r,,TRUE,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/XY1/K1_X_061.jpg,,이상해꽃 EX,,,보유중,,,XY 확장팩 제1탄 「X컬렉션」,0
pr7xsQ6vpzdmIp0hpPWv,,TRUE,S,https://mtg-kr.com/cardimage/poketcgSM8b-201.png,SM8b-201,,,,미보유,,,sm8b -「울트라샤이니」,0
prz1dpWZ0Q1IlSmk0qSD,571,,SAR,https://mtg-kr.com/cardimage/poketcgM2a-242.png,M2a-242,N의 조로아크 ex,포켓몬,,보유중,,일본,m2a -「메가드림」,0
pst2Z9jaeiVqXqbY3UCK,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgS12a-226.png,S12a-226,루카리오 Vstar,포켓몬,,미보유,,,s12a -「VSTAR 유니버스」,0
pv4RNOonXsBCEsZaBxdm,,TRUE,없음,https://mtg-kr.com/cardimage/poketcgMC-758.png,MC-758,,,,미보유,,,MC - MEGA「스타트 덱 100 배틀컬렉션」,0
pvRsBB7curleh9ghrczT,,TRUE,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_160.png,SV11W-160,,,,미보유,,,sv11W -「화이트플레어」,0
pxExXRVNfEItLrvObFFQ,,TRUE,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_170.png,SV11W-170,탱탱겔 ex,,,보유중,,,sv11W -「화이트플레어」,0
pxzCj0WwSIANtrNdS8E2,,TRUE,UR,https://mtg-kr.com/cardimage/poketcgSV6a-093.png,SV6a-093,,,,미보유,,,sv6a -「나이트원더러」,0
pydg3MG55EfPCpDlPlOh,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgS9-110.png,S9-110,,,,미보유,,,s9 -「스타버스」,0
q0Msfq6IFJ7NUQKPKqfI,,TRUE,CSR,https://mtg-kr.com/cardimage/poketcgS8b-213.png,S8b-213,,포켓몬,,보유중,,,s8b -「VMAX 클라이맥스」,0
q2ZiYtpXezNl84B27Jl1,,,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_056.png,SM6a-056,,포켓몬,,미보유,,,sm6a -「드래곤스톰」,0
q2u0ph9Cq3KbNqcu3ITw,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV6a-074.png,SV6a-074,,포켓몬,,보유중,,,sv6a -「나이트원더러」,0
q4TIipT9cUAFnW4iMlzE,,TRUE,CHR,https://mtg-kr.com/cardimage/poketcgS10a-077.png,S10a-077,잠만보,포켓몬,,보유중,,,s10a -「다크판타스마」,0
q5Sy5u6vRBjr6XkTd1SK,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSM12a-191.png,SM12a-191,레드의 도전,서포트,,미보유,,,sm12a -「TAG TEAM GX 태그올스타즈」,0
q5rqaUOl2P0uDBOaQvz4,,TRUE,SR,,SM6b-062,,서포트,,미보유,,,sm6b -「챔피언로드」,0
q5wGc3ci4lAXR0DqOGl2,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV10-123.png,SV10-123,,,,미보유,,,sv10 -「로켓단의 영광」,0
q7qQ40rLlKfRebM0qMmE,9,,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/XY1/K1_Y_061.jpg,,거북왕 EX,포켓몬,,보유중,,,XY 확장팩 제1탄 「Y컬렉션」,0
qAMU3kbbPyth0srdRjCp,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV1V-081.png,SV1V-081,,포켓몬,,보유중,,,sv1V -「바이올렛 ex」,0
qAioTHTM754HSpuBp0eB,,TRUE,HR,https://mtg-kr.com/cardimage/poketcgS9-124.png,S9-124,,,,미보유,,,s9 -「스타버스」,0
qBr90ftKjdtKdF16xXjf,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV3a-079.png,SV3a-079,,,,미보유,,,sv3a -「레이징서프」,0
qCueMd1f5bNjluPqjqan,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgSV3-138.png,SV3-138,테사,,,미보유,,,sv3 - 「흑염의 지배자」,0
qEmzZJ9OBQZm8O7iYeBX,151,,SAR,https://mtg-kr.com/cardimage/poketcgSV2a-205.png,SV2a-205,뮤 ex,포켓몬,,미보유,,,sv2a -「포켓몬 카드 151」,0
qIZ6mbjeoXEjuRXfpQSn,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_075.png,SV5K-075,,포켓몬,,보유중,,,sv5K -「와일드포스」,0
qKpYz6LGUU1IiigSFnT3,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgM1S-070.png,M1S-070,목도리키텔,포켓몬,,보유중,,,m1S -「메가 심포니아」,0
qLsf85X7irvH71lboQr8,,TRUE,UR,https://mtg-kr.com/cardimage/poketcgS9-125.png,S9-125,,,,미보유,,,s9 -「스타버스」,0
qMs7SxFM8Wai7FgBGpzv,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV3a-070.png,SV3a-070,,포켓몬,,보유중,,,sv3a -「레이징서프」,0
qPHO1LiFejQ1GwcAdIBe,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgSV9a-089.png,SV9a-089,심향의 모험,,,보유중,,,sv9a -「열풍의 아레나」,0
qRSwYyIEk2zx6DGVFz2W,,,SR,https://mtg-kr.com/cardimage/poketcgS11-109.png,S11-109,가라르 나이킹 V,포켓몬,,보유중,,,s11 -「로스트어비스」,0
qWenrWS3Nqoep3xsxMJs,1008,TRUE,UR,https://mtg-kr.com/cardimage/poketcgSV1V-106.png,SV1V-106,미라이돈 ex,,,미보유,,,sv1V -「바이올렛 ex」,0
qXxwIxg0dO7sUJtWLElp,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV5M-078.png,SV5M-078,,포켓몬,,보유중,,,sv5M -「사이버저지」,0
qcVWeSE4vGqlPqKs5ogM,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgS9a-076.png,S9a-076,,,,미보유,,,s9a -「배틀리전」,0
qdl6SEopS4aQRo9lwhkx,6,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgSV3-134.png,SV3-134,리자몽 ex,포켓몬,,미보유,,한국,sv3 - 「흑염의 지배자」,0
qeTwZuuu0KpUCE0v9FDT,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV7-107.png,SV7-107,,포켓몬,,보유중,,,sv7 -「스텔라미라클」,0
qhsx35Vf5Vcyyeu7epYm,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV6-114.png,SV6-114,,,,미보유,,,sv6 -「변환의 가면」,0
qj1xReEMZl6Vdg2szgB2,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV1S-097.png,SV1S-097,모란,서포트,,미보유,,,sv1S -「스칼렛 ex」,0
qjPSVzboGeVbVbQCON0f,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgS12a-216.png,S12a-216,네오라이트 V,,,보유중,,,s12a -「VSTAR 유니버스」,0
ql0ff67bHkn2kqEg0E0o,248,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV2D-079.png,SV2D-079,마기라스,포켓몬,,보유중,,,sv2D -「클레이버스트」,0
qmGlnv7mEtqfAxPaFqEC,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgM2a-219.png,M2a-219,,,,미보유,,,m2a -「메가드림」,0
qmLRRP536wCReLZKMQ5t,,TRUE,CHR,https://mtg-kr.com/cardimage/poketcgS8b-209.png,S8b-209,,포켓몬,,보유중,,,s8b -「VMAX 클라이맥스」,0
qmduNvsCzg8v3vkFZlTs,,TRUE,없음,https://mtg-kr.com/cardimage/poketcgMC-756.png,MC-756,,,,미보유,,,MC - MEGA「스타트 덱 100 배틀컬렉션」,0
qo2CusTsYM7EKyypCLU1,,,SR,https://mtg-kr.com/cardimage/poketcgM3-097.png,M3-097,메가지가르데 ex,포켓몬,,미보유,,,m3 -「니힐제로」,0
qpl8xBgQMiiljwVnANwi,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV2D-088.png,SV2D-088,,,,미보유,,,sv2D -「클레이버스트」,0
qsHbZ59G3T6OWFnzaDMW,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgS12a-230.png,S12a-230,히스이 대검귀 Vstar,,,미보유,,,s12a -「VSTAR 유니버스」,0
qw3EFjw4NS0e3INucR3v,,TRUE,UR,https://mtg-kr.com/cardimage/poketcgSV1a-101.png,SV1a-101,,,,미보유,,,sv1a -「트리플렛비트」,0
qydg1af7Bhg6xlhVpsqw,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgM2a-215.png,M2a-215,,,,미보유,,,m2a -「메가드림」,0
r31vdUP8dyj4s4r9b7qQ,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_157.png,SV11W-157,,포켓몬,,보유중,,,sv11W -「화이트플레어」,0
r36Y3tQzQiI1qPVQdzB6,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV8-113.png,SV8-113,메더,포켓몬,,보유중,,,sv8 -「초전브레이커」,0
r48DLts3mMUHVXtUj5BW,,TRUE,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_161.png,SV11B-161,,,,보유중,,,sv11B -「블랙볼트」,0
r4dCtdTV7z7gHzRWfiy7,,TRUE,S,https://mtg-kr.com/cardimage/poketcgSM8b-188.png,SM8b-188,,,,미보유,,,sm8b -「울트라샤이니」,0
r6V8rwnu56BocrNR6RMs,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgSV1a-089.png,SV1a-089,,,,미보유,,,sv1a -「트리플렛비트」,0
r9wpvyO9jqp5du6jtoLT,145,,AR,https://mtg-kr.com/cardimage/poketcgS12a-188.png,S12a-188,가라르 썬더,포켓몬,,보유중,,,s12a -「VSTAR 유니버스」,0
rHbU55tOyYaI03SgNaSn,6,TRUE,SR,https://mtg-kr.com/cardimage/poketcgS9-103.png,S9-103,리자몽 V,포켓몬,,보유중,,한국,s9 -「스타버스」,0
rI2RqbKB5kJYtTNKQR30,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV2P-083.png,SV2P-083,노고고치,포켓몬,,보유중,,,sv2P -「스노해저드」,0
rJgnmWoWrLXYxon1jP0a,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgS7R-079.png,S7r-079,피아나의 결의,서포트,,보유중,,한국,s7R -「창공스트림」,0
rKMhtq8Hg3u6wSorRS9g,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_113.png,SV11W-113,,포켓몬,,보유중,,,sv11W -「화이트플레어」,0
rLlpfQP8Hc9Cagy0795n,,TRUE,SAR,https://mtg-kr.com/cardimage/poketcgM2-114.png,M2-114,메가이어롭 ex,포켓몬,,보유중,,,m2 -「인페르노X」,0
rOBfO68nRS1POaFispsZ,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgM1S-082.png,M1S-082,,,,미보유,,,m1S -「메가 심포니아」,0
rYN1Q1tVX0BTYjVUxN6t,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV4K-077.png,SV4K-077,,포켓몬,,보유중,,,sv4K -「고대의 포효」,0
raQ8EGzsRrsHabFmD7bk,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_133.png,SV11W-133,,포켓몬,,보유중,,,sv11W -「화이트플레어」,0
rcqbR3N55UXZmoMoARQo,,,SR,https://mtg-kr.com/cardimage/poketcgSM12a-188.png,SM12a-188,이브이 GX,,,,,,sm12a -「TAG TEAM GX 태그올스타즈」,0
rdMsgmOXqXeysMZe1NDS,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgM1S-083.png,M1S-083,,,,미보유,,,m1S -「메가 심포니아」,0
reaExoQSlZyGd0uScqnQ,,,AR,https://mtg-kr.com/cardimage/poketcgSV8-114.png,SV8-114,엠라이트,포켓몬,,보유중,,,sv8 -「초전브레이커」,0
resBpWfHD1knkLn5WEQI,,TRUE,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_118.png,SV11W-118,,포켓몬,,보유중,,,sv11W -「화이트플레어」,0
rfaZTz6HNscgaxCHqgI0,,TRUE,AR,https://mtg-kr.com/cardimage/poketcgSV8-109.png,SV8-109,파라블레이즈,포켓몬,,보유중,,,sv8 -「초전브레이커」,0
rlAD6kyaJx2BLzOtSA90,,,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_104.jpg,104/100,M리자몽 EX,포켓몬,,미보유,,,XY BREAK 확장팩 BASE PACK 20th Anniversary,0
rmblO91airGFgjf9ktLc,,TRUE,SR,https://mtg-kr.com/cardimage/poketcgS9-111.png,S9-111,아르세우스 V,,,미보유,,한국,s9 -「스타버스」,0
