raw_database_id,possessions,pokedexNumber,price,rarity,createdAt,cardNumber,series,language,cardName,imageUrl,status,isLegacy,type
k46TAYJGje5tFGZJdfIQ,,,0,UR,,S12a-259,s12a -「VSTAR 유니버스」,,오리진 펄기아 Vstar,https://mtg-kr.com/cardimage/poketcgS12a-259.png,보유중,TRUE,포켓몬
k4EqqqUMq4DN3O0ecUIs,,3,0,SAR,,M1L-087,m1L -「메가 브레이브」,한국,메가이상해꽃,https://mtg-kr.com/cardimage/poketcgM1L-087.png,미보유,TRUE,포켓몬
k6N8y3saBEsJLNOcN0A5,,,0,SAR,,SV8a-217,sv8a -「테라스탈 페스타 ex」,,블래키 ex,https://mtg-kr.com/cardimage/poketcgSV8a-217.png,미보유,,포켓몬
kHGzzyI80C4jlfGsYeHK,,,0,AR,,SV8-115,sv8 -「초전브레이커」,,코코리,https://mtg-kr.com/cardimage/poketcgSV8-115.png,보유중,TRUE,포켓몬
kHnNuqCh1geTriCWj4Rn,,,0,UR,,SV7-135,sv7 -「스텔라미라클」,,,https://mtg-kr.com/cardimage/poketcgSV7-135.png,미보유,TRUE,
kHoPSU7GEyegSJlOT0VO,,,0,SAR,,M3-112,m3 -「니힐제로」,한국,메가픽시 ex,https://mtg-kr.com/cardimage/poketcgM3-112.png,보유중,,포켓몬
kL1FmBlGezSuHx4M1FAV,,,0,AR,,SV11W-100,sv11W -「화이트플레어」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_100.png,보유중,TRUE,포켓몬
kMwXjKVUIWan3wFWoKEU,,,0,CSR,,S8b-248,s8b -「VMAX 클라이맥스」,,아머까오 V,https://mtg-kr.com/cardimage/poketcgS8b-248.png,보유중,TRUE,포켓몬
kNpzlNH1cKxP1Aca2Bnk,,,0,AR,,SV11W-153,sv11W -「화이트플레어」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_153.png,보유중,TRUE,포켓몬
kPpILeUa8w9mnFnH57zp,,,0,SR,,SV7-126,sv7 -「스텔라미라클」,,,https://mtg-kr.com/cardimage/poketcgSV7-126.png,미보유,TRUE,
kQ2PFDPedwAevW5cHJIj,,,0,SR,,M2-093,m2 -「인페르노X」,,메가헤라크로스 ex,https://mtg-kr.com/cardimage/poketcgM2-093.png,미보유,TRUE,포켓몬
kSJmXMLOPJ8os6RhHSSu,,,0,SR,,SV3a-083,sv3a -「레이징서프」,,,https://mtg-kr.com/cardimage/poketcgSV3a-083.png,미보유,TRUE,
kVDXrE5G58jR7ZIUtxWq,,,0,AR,,SV6-103,sv6 -「변환의 가면」,,,https://mtg-kr.com/cardimage/poketcgSV6-103.png,보유중,TRUE,포켓몬
kdNncve4IFLVMDDesnXQ,,25,0,CSR,,S8b-222,s8b -「VMAX 클라이맥스」,한국,피카츄 V,https://mtg-kr.com/cardimage/poketcgS8b-222.png,미보유,,포켓몬
kfFWVj2rm7U4G8nYeKRS,,,0,SR,,SM12a-202,sm12a -「TAG TEAM GX 태그올스타즈」,,,https://mtg-kr.com/cardimage/poketcgSM12a-202.png,,,
kfGTMkjtQLCaXB1oPWfr,,,0,UR,,SV4M-095,sv4M -「미래의 일섬」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_095.png,미보유,TRUE,
kfb2m1kLwkop5GMTh915,,,0,AR,,SV4K-076,sv4K -「고대의 포효」,,모르페코,https://mtg-kr.com/cardimage/poketcgSV4K-076.png,보유중,TRUE,포켓몬
kglfiZOjQkt45s8JHytt,,,0,,,S10a-085,s10a -「다크판타스마」,,,https://mtg-kr.com/cardimage/poketcgS10a-085.png,미보유,TRUE,
kjwAN7zppYvEubbpZ24e,,,0,SSR,,SV4a-329,sv4a -「샤이니트레저 ex」,,,https://mtg-kr.com/cardimage/poketcgSV4a-329.png,미보유,TRUE,
klI2NOJo68jPtyvpGkoy,,,0,CSR,,S9a-084,s9a -「배틀리전」,,한카리아스 V,https://mtg-kr.com/cardimage/poketcgS9a-084.png,미보유,TRUE,포켓몬
knN1eyZgI3ixbnAWtbWO,,,0,SR,,S12a-255,s12a -「VSTAR 유니버스」,,,https://mtg-kr.com/cardimage/poketcgS12a-255.png,미보유,TRUE,
kotW679eK5F2MDMoJ2rs,,1007,0,SAR,,SV1S-103,sv1S -「스칼렛 ex」,,코라이돈 ex,https://mtg-kr.com/cardimage/poketcgSV1S-103.png,보유중,TRUE,
kqxdlu4o53kVjuM12aft,,,0,UR,,S8b-281,s8b -「VMAX 클라이맥스」,,흑마 버드렉스 Vmax,https://mtg-kr.com/cardimage/poketcgS8b-281.png,보유중,TRUE,
krFkrZ6jGeiAjJiD0zJY,,,0,SR,,SV5a-088,sv5a -「크림슨헤이즈」,,,https://mtg-kr.com/cardimage/poketcgSV5a-088.png,미보유,TRUE,
krIiWQUyyVEJHNQ06680,,,0,AR,,SV5a-075,sv5a -「크림슨헤이즈」,,히스이 가디,https://mtg-kr.com/cardimage/poketcgSV5a-075.png,보유중,TRUE,포켓몬
kx56jl5J2VaPW7ITuWeS,,,0,S,,SM8b-161,sm8b -「울트라샤이니」,,,https://mtg-kr.com/cardimage/poketcgSM8b-161.png,미보유,TRUE,
kySrZyaYGshwjTq5aj8o,,,0,AR,,SV11W-156,sv11W -「화이트플레어」,,수리둥보,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_156.png,보유중,TRUE,포켓몬
kzqAECrsxxSLywMIHxlM,,700,0,SAR,,SV8a-212,sv8a -「테라스탈 페스타 ex」,,님피아 ex,https://mtg-kr.com/cardimage/poketcgSV8a-212.png,보유중,TRUE,
l0JNv01sRsqJd76D0H14,,,0,SR,,SV10-117,sv10 -「로켓단의 영광」,,,https://mtg-kr.com/cardimage/poketcgSV10-117.png,보유중,TRUE,
l1cFYpfBwTiM81LZGmcA,,,0,AR,,SV11W-106,sv11W -「화이트플레어」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_106.png,보유중,TRUE,포켓몬
l27UUmeRX7QL8CxTzAmm,,,0,HR,,S11-122,s11 -「로스트어비스」,,,https://mtg-kr.com/cardimage/poketcgS11-122.png,미보유,TRUE,
l3HNwpoi2qvOqSG0tHlJ,,,0,SAR,,SV6a-091,sv6a -「나이트원더러」,,카시오페아,https://mtg-kr.com/cardimage/poketcgSV6a-091.png,미보유,TRUE,
l4Skkkl24OLRtiFccip3,,,0,SR,,S8b-255,s8b -「VMAX 클라이맥스」,,가라르의 동료들,https://mtg-kr.com/cardimage/poketcgS8b-255.png,미보유,TRUE,서포트
l8hQ7hZKW0uBOS8R1vqT,,,0,SR,,S5I-072,s5I -「일격마스터」,,,https://mtg-kr.com/cardimage/poketcgS5I-072.png,,,포켓몬
lCJ7oC9DjhEy0coWnBlD,,,0,AR,,SV11B-125,sv11B -「블랙볼트」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_125.png,보유중,TRUE,포켓몬
lCL7YEuBtcHQ2druUDYn,,,0,SAR,,M1L-088,m1L -「메가 브레이브」,한국,메가루카리오 ex,https://mtg-kr.com/cardimage/poketcgM1L-088.png,보유중,TRUE,포켓몬
lDCmUMquLJ0DT7jbJw0X,,,0,SR,,S9-115,s9 -「스타버스」,,,https://mtg-kr.com/cardimage/poketcgS9-115.png,보유중,TRUE,
lIuJCNZtRBufZHijNCW1,,,0,SR,,SV3a-077,sv3a -「레이징서프」,,,https://mtg-kr.com/cardimage/poketcgSV3a-077.png,미보유,TRUE,
lNDrZOsXWBmqtNbNrUmy,,,0,CSR,,S8b-253,s8b -「VMAX 클라이맥스」,,두랄루돈 Vmax,https://mtg-kr.com/cardimage/poketcgS8b-253.png,미보유,TRUE,포켓몬
lO5CJKm1lDWj1HA1ooQl,,65,0,SAR,,SV2a-203,sv2a -「포켓몬 카드 151」,한국,후딘 ex,https://mtg-kr.com/cardimage/poketcgSV2a-203.png,보유중,,포켓몬
lOd8aRhREWcEz3fAXI65,,,0,SR,,SV10-118,sv10 -「로켓단의 영광」,,,https://mtg-kr.com/cardimage/poketcgSV10-118.png,보유중,TRUE,
lOd9Rdwzsw1MSsil2W8J,,,0,PROMO,,,PROMO,한국,유가나바 피카츄,,보유중,TRUE,포켓몬
lS2wDvEvDe4j31uzzxSq,,,0,S,,SM8b-189,sm8b -「울트라샤이니」,,,https://mtg-kr.com/cardimage/poketcgSM8b-189.png,미보유,TRUE,
lWWnKMpPM98lMfLKQDiB,,,0,SR,,S6a-079,s6a -「이브이 히어로즈」,,쥬피썬더 V,https://mtg-kr.com/cardimage/poketcgS6a-079.png,보유중,,포켓몬
lWqLcQaHaMU8EWjdxHjy,,,0,SR,,SV4K-087,sv4K -「고대의 포효」,,,https://mtg-kr.com/cardimage/poketcgSV4K-087.png,미보유,TRUE,
lYMH7jvkAQMp4wMipxlE,,,0,SR,,SV11W-166,sv11W -「화이트플레어」,,주희,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_166.png,미보유,TRUE,
lgtkiMxKW92eDVSxSvYk,,,0,CHR,,S9a-071,s9a -「배틀리전」,,사마자르,https://mtg-kr.com/cardimage/poketcgS9a-071.png,보유중,TRUE,포켓몬
lj2PmnxykhSpnNI5wIpC,,,0,S,,SM8b-197,sm8b -「울트라샤이니」,,,https://mtg-kr.com/cardimage/poketcgSM8b-197.png,미보유,TRUE,
lkF5B1zKbqtnGRQQeWww,,,0,SR,,S11a-080,s11a -「백열의 아르카나」,,,https://mtg-kr.com/cardimage/poketcgS11a-080.png,미보유,TRUE,
lka5iLYLY3d8gzoarfWi,,,0,SR,,SM6b-054,sm6b -「챔피언로드」,,,,미보유,,포켓몬
lnxCVGyEuGUtiK7f6YKR,,,0,SAR,,SV10-128,sv10 -「로켓단의 영광」,,로켓단의 비주기,https://mtg-kr.com/cardimage/poketcgSV10-128.png,보유중,TRUE,포켓몬
lnyWzq6YBRJ1dVcip0TL,,,0,없음,,MC-748,MC - MEGA「스타트 덱 100 배틀컬렉션」,,마릴,https://mtg-kr.com/cardimage/poketcgMC-748.png,보유중,TRUE,
lr4XNAZjsuQWVFDtfwxa,,,0,AR,,SV9-105,sv9 -「배틀파트너즈」,,릴리에의 에리본,https://mtg-kr.com/cardimage/poketcgSV9-105.png,보유중,TRUE,포켓몬
lsA94MFCIq9sSTAuAJCy,,,0,CSR,,S8b-228,s8b -「VMAX 클라이맥스」,한국,모르페코 V-UNION_3,https://k-tcgpanda.com/cardimg/S/S8b/%EB%AA%A8%EB%A5%B4%ED%8E%98%EC%BD%94%20V-UNION_S8b_226_KOR.jpg,미보유,TRUE,포켓몬
m61QAlYgO70SlfrprNnT,,,0,CSR,,S10a-089,s10a -「다크판타스마」,한국,엘레이드 V,https://mtg-kr.com/cardimage/poketcgS10a-089.png,보유중,,포켓몬
mAR3CsuXgnkck0MyO3yS,,,0,SR,,SV2a-184,sv2a -「포켓몬 카드 151」,,이상해꽃 ex,https://mtg-kr.com/cardimage/poketcgSV2a-184.png,보유중,TRUE,포켓몬
mBIQxf4MY7l46G1KEW6K,,,0,HR,,S9a-089,s9a -「배틀리전」,,,https://mtg-kr.com/cardimage/poketcgS9a-089.png,미보유,TRUE,
mCFOARmXNWXuQVuHkxUK,,,0,UR,,SV3-140,sv3 - 「흑염의 지배자」,,,https://mtg-kr.com/cardimage/poketcgSV3-140.png,미보유,TRUE,
mGiDw7FevOB0bl25HwKS,,,0,SR,,M3-093,m3 -「니힐제로」,,모크나이퍼 ex,https://mtg-kr.com/cardimage/poketcgM3-093.png,미보유,,포켓몬
mGt2OxXBuiKP8hzggD8w,,,0,SR,,SV4M-086,sv4M -「미래의 일섬」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_086.png,미보유,TRUE,
mIwAuM8I07MKBX7uxctx,,,0,,,SC-019,sc -「샤이니 컬렉션」,한국,,https://cards.image.pokemonkorea.co.kr/data/wmimages/BW/SC/sc_019.jpg,보유중,,포켓몬
mJYd3HBD5ml5dd015Gyh,,,0,SR,,SV11B-159,sv11B -「블랙볼트」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_159.png,미보유,TRUE,
mL2pxIJkjZc96fynUh2T,,387,0,AR,,S12a-206,s12a -「VSTAR 유니버스」,,모부기,https://mtg-kr.com/cardimage/poketcgS12a-206.png,보유중,TRUE,포켓몬
mLMQNp73kl1WZ9UzT8M5,[object Object],700,0,SSR,,SM8b-238,sm8b -「울트라샤이니」,한국,님피아 GX,https://mtg-kr.com/cardimage/poketcgSM8b-238.png,등급카드,TRUE,
mN8m6D3ilNrrxy3lkaN8,,,0,RR,,SM12a-053,sm12a -「TAG TEAM GX 태그올스타즈」,,대로트&야느와르몽 GX,https://mtg-kr.com/cardimage/poketcgSM12a-053.png,,,
mSmgqVt86CptLVM4jKjq,,,0,SR,,SV8a-193,sv8a -「테라스탈 페스타 ex」,,청록의 수완,https://mtg-kr.com/cardimage/poketcgSV8a-193.png,미보유,TRUE,
mU43lk0sJV6l1BhS3vU9,,,0,SR,,SM6b-058,sm6b -「챔피언로드」,,,,미보유,,포켓몬
mY3bNg0rzlj21MdBbFOK,,,0,S,,SM8b-163,sm8b -「울트라샤이니」,,,https://mtg-kr.com/cardimage/poketcgSM8b-163.png,미보유,TRUE,
mYLfUWOSBWIb6YWBv0Tt,,,0,SR,,M1L-081,m1L -「메가 브레이브」,,,https://mtg-kr.com/cardimage/poketcgM1L-081.png,미보유,TRUE,
mZyMFBAUQ0853YPEp8Ff,,,0,SR,,SV3-129,sv3 - 「흑염의 지배자」,,,https://mtg-kr.com/cardimage/poketcgSV3-129.png,미보유,TRUE,
maJHpbqGPwCx2QL4rvsx,,6,0,UR,,SV3-139,sv3 - 「흑염의 지배자」,한국,리자몽 ex,https://mtg-kr.com/cardimage/poketcgSV3-139.png,미보유,TRUE,
mby9gbggp9WXHxOtKRmW,,,0,SAR,,SV5K-096,sv5K -「와일드포스」,,비파,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_096.png,미보유,TRUE,
mdg9FJ2luEijDU9kPmML,,,0,SR,,SV7-115,sv7 -「스텔라미라클」,,,https://mtg-kr.com/cardimage/poketcgSV7-115.png,미보유,TRUE,
mfj7XEkH9iZhEOA6dq2C,,,0,SAR,,SV8a-202,sv8a -「테라스탈 페스타 ex」,,부스터 ex,https://mtg-kr.com/cardimage/poketcgSV8a-202.png,보유중,TRUE,
mhXnzJl8aSILZDh0A8dz,,,0,UR,,SV7a-093,sv7a -「낙원드래고나」,,,https://mtg-kr.com/cardimage/poketcgSV7a-093.png,미보유,TRUE,
mkv8gibbu2c40jzEcuKR,,,0,AR,,SV6-110,sv6 -「변환의 가면」,,,https://mtg-kr.com/cardimage/poketcgSV6-110.png,보유중,TRUE,포켓몬
ml6HDzDtTG8tA58ER137,,,0,SAR,,M2a-246,m2a -「메가드림」,,메가망나뇽 ex,https://mtg-kr.com/cardimage/poketcgM2a-246.png,미보유,TRUE,포켓몬
mvBBCQ6hUY7UR4PEOnsT,,,0,SAR,,M2-115,m2 -「인페르노X」,일본,빛나,https://mtg-kr.com/cardimage/poketcgM2-115.png,보유중,TRUE,서포트
mwINgqCCoFQQJIlGQIe3,,,0,SR,,S11a-081,s11a -「백열의 아르카나」,,기모노드레스,https://mtg-kr.com/cardimage/poketcgS11a-081.png,미보유,TRUE,서포트
mwJJjmO3RIB2s8h5J1xl,,,0,SAR,,SV8a-230,sv8a -「테라스탈 페스타 ex」,,카지,https://mtg-kr.com/cardimage/poketcgSV8a-230.png,미보유,TRUE,
mxczRMDhOoGwpFvI0pU6,,,0,SR,,SV4M-082,sv4M -「미래의 일섬」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_082.png,미보유,TRUE,
n1GHk8wuGGEnUvlDdJEm,,,0,SR,,SM9b-055,sm9b -「풀메탈월」,,페로코체&매시붕 GX,https://mtg-kr.com/cardimage/poketcgSM9b-055.png,,,
n6YaRRmpnQScvioPAmww,,,0,HR,,S9a-090,s9a -「배틀리전」,,,https://mtg-kr.com/cardimage/poketcgS9a-090.png,미보유,TRUE,
n84fpHjSzlAXVEYbcz0N,,,0,AR,,SV1V-082,sv1V -「바이올렛 ex」,,야돈,https://mtg-kr.com/cardimage/poketcgSV1V-082.png,보유중,TRUE,포켓몬
n8kzbWZRgSiyNPEYjpxr,,,0,SR,,SM12a-183,sm12a -「TAG TEAM GX 태그올스타즈」,,포푸니라 GX,https://mtg-kr.com/cardimage/poketcgSM12a-183.png,,,
n8zoPteysk1AohjaOEov,,778,0,CSR,,S8b-233,s8b -「VMAX 클라이맥스」,,따라큐 V,https://mtg-kr.com/cardimage/poketcgS8b-233.png,미보유,,포켓몬
n9YWCZjKwN3heeUgMtM4,,,0,SR,,SV8a-189,sv8a -「테라스탈 페스타 ex」,,,https://mtg-kr.com/cardimage/poketcgSV8a-189.png,미보유,TRUE,
nAfPd0UtlIC6nsSgZ8Px,,,0,UR,,SV6-133,sv6 -「변환의 가면」,,,https://mtg-kr.com/cardimage/poketcgSV6-133.png,미보유,TRUE,
nFz4nxI5UxgLJdyp7qZh,,,0,SR,,SV1V-100,sv1V -「바이올렛 ex」,,,https://mtg-kr.com/cardimage/poketcgSV1V-100.png,미보유,TRUE,서포트
nH0Bzo2mTuzHtbhkIKw8,,,0,SAR,,S12a-225,s12a -「VSTAR 유니버스」,,자시안 V,https://mtg-kr.com/cardimage/poketcgS12a-225.png,보유중,TRUE,포켓몬
nJG4MBIpyn4vZ64IW2yN,,,0,SR,,SV7a-079,sv7a -「낙원드래고나」,,,https://mtg-kr.com/cardimage/poketcgSV7a-079.png,미보유,TRUE,
nOAHJNf73merdJv4xRhh,,,0,SR,,SV5M-087,sv5M -「사이버저지」,,,https://mtg-kr.com/cardimage/poketcgSV5M-087.png,미보유,TRUE,
nPez6qR9lTGpS8yCduRz,,,0,SR,,S11-116,s11 -「로스트어비스」,,,https://mtg-kr.com/cardimage/poketcgS11-116.png,미보유,TRUE,
nRk4DEoHFngLYKhiNNz6,,,0,AR,,SV11W-143,sv11W -「화이트플레어」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_143.png,보유중,TRUE,포켓몬
nVGnqy6EyWMvDuBSJ67P,,,0,AR,,M1S-075,m1S -「메가 심포니아」,,포곰곰,https://mtg-kr.com/cardimage/poketcgM1S-075.png,보유중,TRUE,포켓몬
nWAWu8iD40feUjxJFFMI,,,0,SR,,S8-107,s8 -「퓨전아츠」,,,https://mtg-kr.com/cardimage/poketcgS8-107.png,,,
nXZG9oZYJWWbgC74urVZ,,,0,CHR,,S10a-076,s10a -「다크판타스마」,,화강돌,https://mtg-kr.com/cardimage/poketcgS10a-076.png,보유중,TRUE,포켓몬
nbLsgJIbkY0rO1bNoziU,,,0,SR,,M2-100,m2 -「인페르노X」,,,https://mtg-kr.com/cardimage/poketcgM2-100.png,미보유,TRUE,
nbYCHb5Mg4ZgObIeLTqz,,,0,AR,,M1S-074,m1S -「메가 심포니아」,,딜리버드,https://mtg-kr.com/cardimage/poketcgM1S-074.png,보유중,TRUE,포켓몬
nby3wlK6RKE9aBiVC0UT,,,0,기타 AR,,MC-754,MC - MEGA「스타트 덱 100 배틀컬렉션」,,,https://mtg-kr.com/cardimage/poketcgMC-754.png,보유중,TRUE,
ncl6xutNhCW7hdLVs0VH,,,0,SR,,SV2a-189,sv2a -「포켓몬 카드 151」,,,https://mtg-kr.com/cardimage/poketcgSV2a-189.png,미보유,TRUE,
nhDyxCNJhYAdwS7GHJDV,,,0,AR,,M2a-207,m2a -「메가드림」,,,https://mtg-kr.com/cardimage/poketcgM2a-207.png,보유중,TRUE,포켓몬
nhI3QfzBXzsc5VVesZtW,,,0,AR,,M2-089,m2 -「인페르노X」,,스트린더,https://mtg-kr.com/cardimage/poketcgM2-089.png,보유중,TRUE,포켓몬
nht8aFHDSEXyZuRBdP0j,[object Object],,0,AR,,SV8-112,sv8 -「초전브레이커」,,레어코일,https://mtg-kr.com/cardimage/poketcgSV8-112.png,보유중,TRUE,포켓몬
niU23O6qL5bqYgEbdbLv,,,0,SSR,,SM8b-212,sm8b -「울트라샤이니」,,,https://mtg-kr.com/cardimage/poketcgSM8b-212.png,미보유,TRUE,
nlSR7c6NEj3M32derhra,,,0,SR,,SM11a-066,sm11a -「리믹스바우트」,,,https://mtg-kr.com/cardimage/poketcgSM11a-066.png,미보유,TRUE,
nnavKjIs4OBhJ9uZMwLv,,,0,SR,,SV5a-086,sv5a -「크림슨헤이즈」,,세류,https://mtg-kr.com/cardimage/poketcgSV5a-086.png,미보유,TRUE,서포트
nodaVsBdV2PHpK0i9ryI,,,0,SR,,S11a-082,s11a -「백열의 아르카나」,,세레나,https://mtg-kr.com/cardimage/poketcgS11a-082.png,미보유,TRUE,
nq0A3IXJjK51yGjBuWAg,,,0,SAR,,SV4M-092,sv4M -「미래의 일섬」,,투로박사의 시나리오,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_092.png,미보유,TRUE,
nqRxpgW3TlUHKwvsmqJU,,,0,SR,,SV2a-198,sv2a -「포켓몬 카드 151」,,비주기의 카리스마,https://mtg-kr.com/cardimage/poketcgSV2a-198.png,미보유,TRUE,
nvcSsAE2eecQ6iNsgyyb,,,0,AR,,SV11B-129,sv11B -「블랙볼트」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_129.png,보유중,TRUE,포켓몬
nwLmk7nGcBsNiCW3QQyQ,,,0,,,SC-020,sc -「샤이니 컬렉션」,한국,,https://cards.image.pokemonkorea.co.kr/data/wmimages/BW/SC/sc_020.jpg,보유중,,서포트
nwlJbGnYpmbo31LC0Xpx,[object Object],494,0,PROMO,,,PROMO,한국,비크티니,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV-P/SV-P_202.png?w=512,등급카드,,포켓몬
o1zkgAvOv4IRIT4CODYz,,,0,SR,,SV8-128,sv8 -「초전브레이커」,,,https://mtg-kr.com/cardimage/poketcgSV8-128.png,미보유,TRUE,
o2McH5h25sYN6cOXGOAi,,151,0,SAR,,SV4a-347,sv4a -「샤이니트레저 ex」,,뮤 ex,https://mtg-kr.com/cardimage/poketcgSV4a-347.png,미보유,,포켓몬
o2cD9qPrvhbBrz4kRxph,,,0,AR,,SV5M-079,sv5M -「사이버저지」,,,https://mtg-kr.com/cardimage/poketcgSV5M-079.png,보유중,TRUE,포켓몬
o5OYSEikCEMqweHQNOoP,,,0,AR,,M2-081,m2 -「인페르노X」,,로파파,https://mtg-kr.com/cardimage/poketcgM2-081.png,보유중,TRUE,포켓몬
o5cJmBeb9P3tNcSAUjcx,,,0,AR,,SV11B-137,sv11B -「블랙볼트」,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_137.png,보유중,TRUE,포켓몬
oBPVp6UFxJ7XTAv94qvN,,,0,AR,,SV7a-068,sv7a -「낙원드래고나」,,치갈기,https://mtg-kr.com/cardimage/poketcgSV7a-068.png,보유중,TRUE,포켓몬
oCqv5VayYFaKqbVMgMnc,,,0,SR,,SM6b-061,sm6b -「챔피언로드」,,규토리장인,,보유중,TRUE,서포트
oEyPQ7NOFNulVwKlBY0N,,,0,AR,,SV2P-074,sv2P -「스노해저드」,,빙큐보,https://mtg-kr.com/cardimage/poketcgSV2P-074.png,보유중,TRUE,포켓몬
oHDQ1NWs42umKI48gMY5,,,0,AR,,SV2P-072,sv2P -「스노해저드」,,그푸리,https://mtg-kr.com/cardimage/poketcgSV2P-072.png,보유중,,포켓몬
oJIMSrkZmfKgCVgFBFbq,,,0,SSR,,SM8b-236,sm8b -「울트라샤이니」,,,https://mtg-kr.com/cardimage/poketcgSM8b-236.png,미보유,TRUE,
oOCn5mJjFwM0AEkSAHKS,,,0,SSR,,SV4a-325,sv4a -「샤이니트레저 ex」,,,https://mtg-kr.com/cardimage/poketcgSV4a-325.png,미보유,TRUE,
oPibO0gY9e0xG6A72ni5,,,0,HR,,S11a-091,s11a -「백열의 아르카나」,,,https://mtg-kr.com/cardimage/poketcgS11a-091.png,미보유,TRUE,
oQqFSxkWbi8WdqXtHBiw,,,0,AR,,M3-083,m3 -「니힐제로」,,파이어로,https://mtg-kr.com/cardimage/poketcgM3-083.png,보유중,,포켓몬
oQtNee29taPk4N510xxS,,,0,S,,SM8b-182,sm8b -「울트라샤이니」,,,https://mtg-kr.com/cardimage/poketcgSM8b-182.png,미보유,TRUE,
oUsL0Boqkv8QjREDAzwR,,,0,SAR,,S12a-215,s12a -「VSTAR 유니버스」,,스이쿤 V,https://mtg-kr.com/cardimage/poketcgS12a-215.png,보유중,TRUE,
oWKwaJ48i1wUk5qyF94J,,,0,SAR,,M2-111,m2 -「인페르노X」,,춤추새 ex,https://mtg-kr.com/cardimage/poketcgM2-111.png,미보유,TRUE,포켓몬
oWTOC3nrQG2aIzKtSkmq,,,0,AR,,SV1a-077,sv1a -「트리플렛비트」,,화염레오,https://mtg-kr.com/cardimage/poketcgSV1a-077.png,보유중,TRUE,포켓몬
oWti9FalWhuzhOpajK0r,,,0,SR,,SM12a-178,sm12a -「TAG TEAM GX 태그올스타즈」,,대로트&야느와르몽 GX,https://mtg-kr.com/cardimage/poketcgSM12a-178.png,,,
obNmwSjfSappyigunPKL,,,0,SR,,SV8a-196,sv8a -「테라스탈 페스타 ex」,,,https://mtg-kr.com/cardimage/poketcgSV8a-196.png,미보유,TRUE,
obSuRlCZTZsn4tSblXet,,,0,SAR,,SV3-135,sv3 - 「흑염의 지배자」,,부르르릉 ex,https://mtg-kr.com/cardimage/poketcgSV3-135.png,미보유,TRUE,
odRObg7lrCeLU2sfyOgt,,700,0,CSR,,S8b-232,s8b -「VMAX 클라이맥스」,,님피아 Vmax,https://mtg-kr.com/cardimage/poketcgS8b-232.png,보유중,TRUE,포켓몬
ojX2K2M5yiOSKefvmPNi,,,0,,,CP3-026,CP3 - 「XY BREAK 확장팩 포켓심쿵 컬렉션」,한국,님피아 EX,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP3/CP3_026.png,미보유,,
oky7nHn2up98s5784IIG,,,0,SAR,,SV7-128,sv7 -「스텔라미라클」,,전툴라 ex,https://mtg-kr.com/cardimage/poketcgSV7-128.png,미보유,TRUE,포켓몬
onWgfXzcr8ijFAHzyt0N,,,0,UR,,SV1a-103,sv1a -「트리플렛비트」,,,https://mtg-kr.com/cardimage/poketcgSV1a-103.png,미보유,TRUE,
oofVk1HlebpfoLMs8wVE,,,0,PROMO,,,PROMO,,유나가바 님피아,,보유중,TRUE,포켓몬
opFLOI8TS8m8ynkggnqf,,,0,SSR,,SV4a-324,sv4a -「샤이니트레저 ex」,,,https://mtg-kr.com/cardimage/poketcgSV4a-324.png,보유중,TRUE,
opFZxG7xkxuF0nBq93Uv,,,0,AR,,SV7a-070,sv7a -「낙원드래고나」,일본,라티오스,https://mtg-kr.com/cardimage/poketcgSV7a-070.png,보유중,,포켓몬
orHzxnd1n1a6Ekj4uQ2D,,,0,SAR,,SV8a-232,sv8a -「테라스탈 페스타 ex」,,하솔,https://mtg-kr.com/cardimage/poketcgSV8a-232.png,미보유,TRUE,
orukgSvExQaFyvDS2iKB,,,0,AR,,M1S-066,m1S -「메가 심포니아」,,레오꼬,https://mtg-kr.com/cardimage/poketcgM1S-066.png,보유중,TRUE,포켓몬
otZzeKZ69DlSzPZLtX89,,,0,AR,,S12a-207,s12a -「VSTAR 유니버스」,,파리스,https://mtg-kr.com/cardimage/poketcgS12a-207.png,보유중,TRUE,포켓몬
